ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W17,2023-01,48276,44296.7,0.9570083581900874,44296.7
W17,2023-02,42479,38435.6,0.9453374611250251,38435.6
W17,2023-03,46292,60781.0,1.2564414956803023,60781.0
W17,2023-04,45103,55014.0,1.2144250470530547,55014.0
W17,2023-05,44438,65876.0,1.4986855317495758,65876.0
W17,2023-06,46019,97722.0,2.071673388020711,97722.00000000001
W17,2023-07,43260,95349.0,2.18361041108878,95349.0
W17,2023-08,47160,98755.5,2.1312596043974743,98755.5
W17,2023-09,43430,56709.0,1.2700745366640092,56709.0
W17,2023-10,45972,61259.0,1.3461178014919124,61259.0
W17,2023-11,44908,52566.0,1.1936381992858396,52566.0
W17,2023-12,46541,45391.5,0.9353623972521176,45391.5
