ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W9,2023-01,46346,41011.6,0.8671479548807971,41011.6
W9,2023-02,41273,40860.399999999994,0.9635211587333335,40860.399999999994
W9,2023-03,45311,63908.0,1.3581989453782843,63908.0
W9,2023-04,45820,57889.0,1.2326317986451323,57889.00000000001
W9,2023-05,46464,63237.0,1.3412983275960813,63237.0
W9,2023-06,44866,86614.5,1.964105160570228,86614.5
W9,2023-07,44463,101206.5,2.1766271252593907,101206.5
W9,2023-08,48244,95451.0,1.9212287494776483,95451.0
W9,2023-09,44659,62565.0,1.4442420655519577,62565.00000000001
W9,2023-10,46793,60711.0,1.2516279719246346,60711.00000000001
W9,2023-11,43654,61544.0,1.3876294334942552,61544.0
W9,2023-12,49061,42989.799999999996,0.9082053242267729,42989.799999999996
