ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W75,2023-01,46926,43887.899999999994,0.9175379468589029,43887.899999999994
W75,2023-02,40498,38895.5,0.9898177507327403,38895.5
W75,2023-03,49064,67911.0,1.37813289843067,67911.0
W75,2023-04,46617,56969.0,1.1792854692252441,56969.00000000001
W75,2023-05,44597,58799.0,1.3103504726284982,58799.00000000001
W75,2023-06,45626,97405.5,2.070402284051004,97405.5
W75,2023-07,46640,89991.0,1.9088726253958743,89991.0
W75,2023-08,46808,86358.0,1.8426963831814183,86358.0
W75,2023-09,44572,61251.0,1.3535297584793438,61251.0
W75,2023-10,42697,62980.0,1.539499975404184,62980.0
W75,2023-11,41995,58148.0,1.3932992302471927,58148.0
W75,2023-12,45552,47167.399999999994,1.0709680275490052,47167.4
