ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W25,2023-01,44548,40117.7,0.8759135875191362,40117.7
W25,2023-02,46186,41835.5,0.9040578593297779,41835.5
W25,2023-03,47150,64712.0,1.3723131441114305,64712.0
W25,2023-04,46309,63144.0,1.3246870839068126,63143.99999999999
W25,2023-05,47352,57429.0,1.185141471691043,57429.0
W25,2023-06,45925,94075.5,1.9807999025065852,94075.5
W25,2023-07,48929,93331.5,1.9491594271968948,93331.5
W25,2023-08,42812,92016.0,2.2073542752029236,92016.0
W25,2023-09,43554,64339.0,1.4716587528080838,64339.0
W25,2023-10,45420,66563.0,1.4968742282936651,66563.0
W25,2023-11,46921,60389.0,1.3174013818625143,60389.0
W25,2023-12,47052,43684.899999999994,0.8948548469757975,43684.899999999994
