ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W46,2023-01,48543,46417.0,0.9424115631664516,46417.0
W46,2023-02,41656,41456.1,1.029265126065671,41456.1
W46,2023-03,45264,61791.0,1.398763858044605,61791.00000000001
W46,2023-04,45156,60258.0,1.40011529184182,60258.0
W46,2023-05,46078,61359.0,1.3467493107705715,61359.00000000001
W46,2023-06,43727,94122.0,2.1445826105582806,94122.0
W46,2023-07,47235,92229.0,1.872515978206264,92229.0
W46,2023-08,46818,96397.5,2.1612249122935343,96397.49999999999
W46,2023-09,44724,54648.0,1.228190785979437,54648.0
W46,2023-10,46426,62079.0,1.3639672615364113,62079.00000000001
W46,2023-11,47790,56491.0,1.1710436999263956,56491.0
W46,2023-12,48404,42098.7,0.8738859790181084,42098.7
