ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W55,2023-01,45646,37926.0,0.7938187477092988,37926.0
W55,2023-02,42741,40054.7,0.9402117323770958,40054.7
W55,2023-03,42981,60621.0,1.3668371180226,60621.00000000001
W55,2023-04,44772,59550.0,1.3477003170113115,59550.0
W55,2023-05,46536,62051.0,1.340356234530853,62051.0
W55,2023-06,46335,90021.0,1.9594911691397563,90021.0
W55,2023-07,47166,90498.0,1.880809496170858,90498.0
W55,2023-08,46972,91380.0,1.9726196449026532,91380.0
W55,2023-09,48173,62669.0,1.3437796567286238,62669.00000000001
W55,2023-10,47597,59855.0,1.3201715546857227,59855.0
W55,2023-11,46336,54358.0,1.2128305420052425,54358.0
W55,2023-12,48008,40509.7,0.8486632592588876,40509.7
