ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W62,2023-01,45456,44265.899999999994,0.9436523361512215,44265.899999999994
W62,2023-02,43901,36470.0,0.8720251225056215,36470.0
W62,2023-03,49057,58814.0,1.1727916009954757,58814.00000000001
W62,2023-04,46383,57725.0,1.192798236349188,57725.0
W62,2023-05,43857,62378.0,1.449462055008285,62378.00000000001
W62,2023-06,42581,86686.5,2.0581234586772226,86686.50000000001
W62,2023-07,45881,98136.0,2.245832802292696,98136.0
W62,2023-08,46785,100456.5,2.212058301976068,100456.49999999999
W62,2023-09,46755,63736.0,1.3534901620698965,63735.99999999999
W62,2023-10,46847,66963.0,1.4546426289908525,66963.0
W62,2023-11,44207,62582.0,1.4606547707498923,62581.99999999999
W62,2023-12,45431,41634.6,0.9176938618921473,41634.6
