ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W12,2023-01,47499,46337.9,0.9386683672910422,46337.9
W12,2023-02,41484,41860.0,1.0005736083010721,41860.0
W12,2023-03,46740,57673.0,1.1800051160756333,57673.0
W12,2023-04,44019,60319.0,1.3561470461626595,60319.0
W12,2023-05,43964,62042.0,1.40753183684827,62042.00000000001
W12,2023-06,43985,91723.5,2.075173362000535,91723.5
W12,2023-07,47222,97402.5,2.138798767625692,97402.50000000001
W12,2023-08,47919,95641.5,2.001899493509527,95641.5
W12,2023-09,44840,61701.0,1.37161989856235,61701.0
W12,2023-10,46693,60191.0,1.2775694433627518,60191.0
W12,2023-11,46008,62744.0,1.4070791193886643,62744.0
W12,2023-12,45230,46285.399999999994,1.0637615585646114,46285.39999999999
