ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W52,2023-01,46187,45163.99999999999,0.9860258196717994,45163.99999999999
W52,2023-02,42866,39536.0,0.879547915978275,39536.0
W52,2023-03,44899,66113.0,1.4319261181935714,66113.0
W52,2023-04,44833,59779.0,1.3874443604219824,59778.99999999999
W52,2023-05,45217,62013.0,1.3775581074559375,62013.00000000001
W52,2023-06,46164,85888.5,1.8486727281478614,85888.5
W52,2023-07,43698,98680.5,2.2391554464593297,98680.5
W52,2023-08,51499,92122.5,1.8582561724456255,92122.5
W52,2023-09,47357,60588.0,1.2623765966352611,60588.0
W52,2023-10,48133,58555.0,1.2602185935294166,58555.0
W52,2023-11,46236,59865.0,1.270065133137945,59864.99999999999
W52,2023-12,44038,42867.299999999996,0.9764827893066867,42867.299999999996
