ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W22,2023-01,48753,40356.399999999994,0.8005000566252967,40356.399999999994
W22,2023-02,40694,39778.9,1.0163608705242901,39778.9
W22,2023-03,46982,59296.0,1.2818075830364521,59296.0
W22,2023-04,44804,59500.0,1.3787169910026573,59499.99999999999
W22,2023-05,49099,63657.0,1.2945946243489357,63657.0
W22,2023-06,45240,93330.0,2.07166881542423,93330.0
W22,2023-07,47463,85626.0,1.879654829043375,85626.0
W22,2023-08,49055,86551.5,1.8349358288485618,86551.5
W22,2023-09,44539,57615.0,1.286879563347078,57615.0
W22,2023-10,47649,59367.0,1.2178168580711357,59366.99999999999
W22,2023-11,45445,56814.0,1.2368150183063793,56814.0
W22,2023-12,45925,44078.299999999996,0.9490165321768815,44078.299999999996
