ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W20,2023-01,46890,46074.0,0.9874056667387129,46074.0
W20,2023-02,41764,39232.899999999994,0.9130282668534766,39232.899999999994
W20,2023-03,46012,68230.0,1.472328934714911,68230.0
W20,2023-04,45805,61625.0,1.3658623935515442,61625.0
W20,2023-05,49205,57607.0,1.1973465031171164,57607.0
W20,2023-06,47358,85611.0,1.7174835740333818,85611.0
W20,2023-07,44953,93009.0,2.1594138337359805,93009.0
W20,2023-08,47060,102670.5,2.1085032984408336,102670.5
W20,2023-09,45285,61537.0,1.3226793401363393,61537.0
W20,2023-10,46818,61401.0,1.2804627131424835,61401.0
W20,2023-11,43813,56820.0,1.2369363891057144,56820.0
W20,2023-12,48284,44751.7,0.8919061008186503,44751.7
