ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W64,2023-01,47497,42928.2,0.9357874342779444,42928.2
W64,2023-02,41913,39110.399999999994,0.9423562256235282,39110.399999999994
W64,2023-03,45537,63516.0,1.363148019218951,63516.00000000001
W64,2023-04,48616,64205.0,1.3174143794333815,64205.0
W64,2023-05,46652,59563.0,1.265042612137244,59563.00000000001
W64,2023-06,45802,92410.5,1.988074251970694,92410.5
W64,2023-07,43158,87543.0,1.9478582369517616,87542.99999999999
W64,2023-08,48807,95028.0,1.9554101387644875,95028.0
W64,2023-09,41994,62675.0,1.4628989298335078,62675.0
W64,2023-10,45788,67711.0,1.5025737455743116,67711.0
W64,2023-11,45543,58738.0,1.266408450876139,58738.00000000001
W64,2023-12,47678,42231.0,0.8796572118767058,42231.0
