ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W47,2023-01,45395,43787.1,0.9854867177951797,43787.1
W47,2023-02,40864,43004.5,1.031301647879751,43004.5
W47,2023-03,44871,64558.0,1.3907446786479376,64558.0
W47,2023-04,45139,62227.0,1.3300004253562736,62227.00000000001
W47,2023-05,44922,62598.0,1.3676900134813172,62598.0
W47,2023-06,44425,85654.5,1.945938758349598,85654.5
W47,2023-07,48886,98719.5,1.9907878325138775,98719.49999999999
W47,2023-08,45822,89724.0,1.864239587910543,89724.0
W47,2023-09,43310,59923.0,1.3278123854333836,59923.0
W47,2023-10,44293,59979.0,1.3257729082783418,59979.0
W47,2023-11,47269,60298.0,1.2960076601250405,60298.00000000001
W47,2023-12,46282,45560.899999999994,0.9448964725180252,45560.899999999994
