Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,14,15 inches
Row 3,9,10 inches
Row 4,10,10 inches
Row 5,15,15 inches
Row 6,7,10 inches
Row 7,11,15 inches
Row 8,11,15 inches
Row 9,15,15 inches
Row 10,15,15 inches
Row 11,7,10 inches
Row 12,7,10 inches
Row 13,5,5 inches
Row 14,5,5 inches
Row 15,6,10 inches
Row 16,12,15 inches
Row 17,10,10 inches
Row 18,10,10 inches
Row 19,5,5 inches
Row 20,12,15 inches
Row 21,6,10 inches
Row 22,14,15 inches
Row 23,5,5 inches
Row 24,15,15 inches
Row 25,15,15 inches
Row 26,12,15 inches
Row 27,9,10 inches
Row 28,8,10 inches
Row 29,11,15 inches
Row 30,15,15 inches
Row 31,10,10 inches
Row 32,14,15 inches
Row 33,9,10 inches
Row 34,6,10 inches
Row 35,10,10 inches
Row 36,13,15 inches
Row 37,5,5 inches
Row 38,13,15 inches
Row 39,9,10 inches
Row 40,12,15 inches
Row 41,5,5 inches
Row 42,11,15 inches
Row 43,11,15 inches
Row 44,14,15 inches
Row 45,5,5 inches
Row 46,11,15 inches
Row 47,14,15 inches
Row 48,12,15 inches
Row 49,15,15 inches
Row 50,14,15 inches
Row 51,9,10 inches
Row 52,12,15 inches
Row 53,12,15 inches
Row 54,7,10 inches
Row 55,14,15 inches
Row 56,10,10 inches
Row 57,6,10 inches
Row 58,7,10 inches
Row 59,11,15 inches
Row 60,15,15 inches
Row 61,7,10 inches
Row 62,8,10 inches
Row 63,8,10 inches
Row 64,12,15 inches
Row 65,7,10 inches
Row 66,8,10 inches
Row 67,6,10 inches
Row 68,8,10 inches
Row 69,8,10 inches
Row 70,13,15 inches
Row 71,12,15 inches
Row 72,8,10 inches
Row 73,8,10 inches
Row 74,13,15 inches
Row 75,11,15 inches
Row 76,6,10 inches
Row 77,15,15 inches
Row 78,8,10 inches
Row 79,7,10 inches
Row 80,14,15 inches
Row 81,9,10 inches
Row 82,14,15 inches
Row 83,13,15 inches
Row 84,11,15 inches
Row 85,10,10 inches
Row 86,13,15 inches
Row 87,11,15 inches
Row 88,10,10 inches
Row 89,5,5 inches
Row 90,13,15 inches
Row 91,11,15 inches
Row 92,5,5 inches
Row 93,12,15 inches
Row 94,13,15 inches
Row 95,5,5 inches
Row 96,10,10 inches
Row 97,8,10 inches
Row 98,7,10 inches
Row 99,15,15 inches
Row 100,6,10 inches
Row 101,7,10 inches
Row 102,5,5 inches
Row 103,14,15 inches
Row 104,5,5 inches
Row 105,5,5 inches
Row 106,6,10 inches
Row 107,7,10 inches
Row 108,10,10 inches
Row 109,13,15 inches
Row 110,12,15 inches
Row 111,15,15 inches
Row 112,12,15 inches
Row 113,5,5 inches
Row 114,7,10 inches
Row 115,5,5 inches
Row 116,6,10 inches
Row 117,10,10 inches
Row 118,9,10 inches
Row 119,7,10 inches
Row 120,12,15 inches
Row 121,10,10 inches
Row 122,11,15 inches
Row 123,14,15 inches
Row 124,12,15 inches
Row 125,11,15 inches
Row 126,5,5 inches
Row 127,8,10 inches
Row 128,13,15 inches
Row 129,8,10 inches
Row 130,12,15 inches
Row 131,7,10 inches
Row 132,14,15 inches
Row 133,9,10 inches
Row 134,10,10 inches
Row 135,9,10 inches
Row 136,7,10 inches
Row 137,7,10 inches
Row 138,9,10 inches
Row 139,14,15 inches
Row 140,10,10 inches
Row 141,5,5 inches
Row 142,10,10 inches
Row 143,14,15 inches
Row 144,11,15 inches
Row 145,12,15 inches
Row 146,13,15 inches
Row 147,14,15 inches
Row 148,13,15 inches
Row 149,5,5 inches
Row 150,10,10 inches
Row 151,8,10 inches
Row 152,8,10 inches
Row 153,8,10 inches
Row 154,14,15 inches
Row 155,12,15 inches
Row 156,10,10 inches
Row 157,7,10 inches
Row 158,11,15 inches
Row 159,7,10 inches
Row 160,7,10 inches
Row 161,14,15 inches
Row 162,5,5 inches
Row 163,12,15 inches
Row 164,12,15 inches
Row 165,13,15 inches
