Row,Number of Houses,Pipe Size,pipe_size
Row 1,5,5 inches,15 inches
Row 2,5,5 inches,15 inches
Row 3,11,15 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,15,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,7,10 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,7,10 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,9,10 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,11,15 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,10,10 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,11,15 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,12,15 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,15,15 inches,15 inches
Row 65,12,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,6,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,15,15 inches,15 inches
Row 90,6,10 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,9,10 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,15,15 inches,15 inches
Row 106,15,15 inches,15 inches
Row 107,6,10 inches,15 inches
