Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,7,10 inches
Row 3,8,10 inches
Row 4,7,10 inches
Row 5,15,15 inches
Row 6,12,15 inches
Row 7,7,10 inches
Row 8,9,10 inches
Row 9,6,10 inches
Row 10,13,15 inches
Row 11,8,10 inches
Row 12,15,15 inches
Row 13,12,15 inches
Row 14,15,15 inches
Row 15,14,15 inches
Row 16,15,15 inches
Row 17,9,10 inches
Row 18,10,10 inches
Row 19,12,15 inches
Row 20,7,10 inches
Row 21,14,15 inches
Row 22,8,10 inches
Row 23,12,15 inches
Row 24,5,5 inches
Row 25,8,10 inches
Row 26,7,10 inches
Row 27,14,15 inches
Row 28,8,10 inches
Row 29,5,5 inches
Row 30,8,10 inches
Row 31,12,15 inches
Row 32,7,10 inches
Row 33,12,15 inches
Row 34,5,5 inches
Row 35,10,10 inches
Row 36,13,15 inches
Row 37,12,15 inches
Row 38,13,15 inches
Row 39,12,15 inches
Row 40,10,10 inches
Row 41,6,10 inches
Row 42,8,10 inches
Row 43,6,10 inches
Row 44,10,10 inches
Row 45,8,10 inches
Row 46,9,10 inches
Row 47,12,15 inches
Row 48,5,5 inches
Row 49,13,15 inches
Row 50,5,5 inches
Row 51,8,10 inches
Row 52,13,15 inches
Row 53,14,15 inches
Row 54,9,10 inches
Row 55,7,10 inches
Row 56,11,15 inches
Row 57,7,10 inches
Row 58,13,15 inches
Row 59,8,10 inches
Row 60,6,10 inches
Row 61,11,15 inches
Row 62,15,15 inches
Row 63,11,15 inches
Row 64,8,10 inches
Row 65,12,15 inches
Row 66,12,15 inches
Row 67,5,5 inches
Row 68,13,15 inches
Row 69,8,10 inches
Row 70,10,10 inches
Row 71,11,15 inches
Row 72,10,10 inches
Row 73,5,5 inches
Row 74,8,10 inches
Row 75,6,10 inches
Row 76,12,15 inches
Row 77,6,10 inches
Row 78,14,15 inches
Row 79,7,10 inches
Row 80,15,15 inches
Row 81,7,10 inches
Row 82,13,15 inches
Row 83,10,10 inches
Row 84,12,15 inches
Row 85,7,10 inches
Row 86,14,15 inches
Row 87,8,10 inches
Row 88,7,10 inches
Row 89,14,15 inches
Row 90,12,15 inches
Row 91,14,15 inches
Row 92,8,10 inches
Row 93,12,15 inches
Row 94,10,10 inches
Row 95,12,15 inches
Row 96,8,10 inches
Row 97,7,10 inches
Row 98,13,15 inches
Row 99,7,10 inches
Row 100,12,15 inches
Row 101,9,10 inches
Row 102,14,15 inches
Row 103,15,15 inches
Row 104,11,15 inches
Row 105,6,10 inches
Row 106,15,15 inches
Row 107,12,15 inches
Row 108,8,10 inches
Row 109,14,15 inches
Row 110,12,15 inches
Row 111,5,5 inches
Row 112,15,15 inches
Row 113,9,10 inches
Row 114,12,15 inches
Row 115,8,10 inches
Row 116,6,10 inches
Row 117,10,10 inches
Row 118,5,5 inches
Row 119,13,15 inches
Row 120,11,15 inches
Row 121,14,15 inches
Row 122,9,10 inches
Row 123,12,15 inches
Row 124,10,10 inches
Row 125,10,10 inches
Row 126,12,15 inches
Row 127,6,10 inches
Row 128,15,15 inches
Row 129,7,10 inches
Row 130,12,15 inches
Row 131,11,15 inches
Row 132,13,15 inches
Row 133,7,10 inches
Row 134,15,15 inches
Row 135,13,15 inches
Row 136,13,15 inches
Row 137,9,10 inches
Row 138,14,15 inches
Row 139,10,10 inches
Row 140,12,15 inches
Row 141,10,10 inches
Row 142,9,10 inches
Row 143,13,15 inches
Row 144,6,10 inches
Row 145,10,10 inches
Row 146,6,10 inches
Row 147,13,15 inches
Row 148,13,15 inches
Row 149,14,15 inches
Row 150,11,15 inches
Row 151,9,10 inches
Row 152,9,10 inches
Row 153,14,15 inches
Row 154,13,15 inches
Row 155,10,10 inches
Row 156,13,15 inches
Row 157,8,10 inches
Row 158,7,10 inches
Row 159,14,15 inches
Row 160,9,10 inches
Row 161,10,10 inches
Row 162,13,15 inches
Row 163,12,15 inches
Row 164,10,10 inches
Row 165,6,10 inches
Row 166,5,5 inches
Row 167,14,15 inches
Row 168,12,15 inches
Row 169,9,10 inches
Row 170,5,5 inches
Row 171,15,15 inches
Row 172,15,15 inches
Row 173,12,15 inches
Row 174,6,10 inches
Row 175,8,10 inches
Row 176,15,15 inches
Row 177,7,10 inches
Row 178,15,15 inches
Row 179,14,15 inches
Row 180,15,15 inches
Row 181,11,15 inches
Row 182,7,10 inches
Row 183,8,10 inches
Row 184,14,15 inches
Row 185,6,10 inches
Row 186,12,15 inches
Row 187,10,10 inches
Row 188,6,10 inches
Row 189,8,10 inches
Row 190,14,15 inches
Row 191,13,15 inches
Row 192,9,10 inches
Row 193,10,10 inches
Row 194,11,15 inches
Row 195,13,15 inches
Row 196,5,5 inches
Row 197,13,15 inches
Row 198,14,15 inches
Row 199,10,10 inches
