Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,7,10 inches
Row 3,8,10 inches
Row 4,7,10 inches
Row 5,14,15 inches
Row 6,15,15 inches
Row 7,8,10 inches
Row 8,13,15 inches
Row 9,5,5 inches
Row 10,13,15 inches
Row 11,11,15 inches
Row 12,12,15 inches
Row 13,14,15 inches
Row 14,11,15 inches
Row 15,8,10 inches
Row 16,5,5 inches
Row 17,7,10 inches
Row 18,7,10 inches
Row 19,13,15 inches
Row 20,5,5 inches
Row 21,10,10 inches
Row 22,6,10 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,5,5 inches
Row 26,15,15 inches
Row 27,11,15 inches
Row 28,15,15 inches
Row 29,10,10 inches
Row 30,7,10 inches
Row 31,8,10 inches
Row 32,8,10 inches
Row 33,5,5 inches
Row 34,10,10 inches
Row 35,12,15 inches
Row 36,15,15 inches
Row 37,5,5 inches
Row 38,12,15 inches
Row 39,12,15 inches
Row 40,14,15 inches
Row 41,12,15 inches
Row 42,8,10 inches
Row 43,5,5 inches
Row 44,6,10 inches
Row 45,6,10 inches
Row 46,14,15 inches
Row 47,9,10 inches
Row 48,9,10 inches
Row 49,9,10 inches
Row 50,5,5 inches
Row 51,11,15 inches
Row 52,9,10 inches
Row 53,11,15 inches
Row 54,6,10 inches
Row 55,7,10 inches
Row 56,8,10 inches
Row 57,10,10 inches
Row 58,6,10 inches
Row 59,7,10 inches
Row 60,7,10 inches
Row 61,13,15 inches
Row 62,5,5 inches
Row 63,14,15 inches
Row 64,13,15 inches
Row 65,6,10 inches
Row 66,6,10 inches
Row 67,14,15 inches
Row 68,8,10 inches
Row 69,10,10 inches
Row 70,15,15 inches
Row 71,15,15 inches
Row 72,14,15 inches
Row 73,13,15 inches
Row 74,7,10 inches
Row 75,9,10 inches
Row 76,11,15 inches
Row 77,8,10 inches
Row 78,9,10 inches
Row 79,5,5 inches
Row 80,6,10 inches
Row 81,11,15 inches
Row 82,10,10 inches
Row 83,7,10 inches
Row 84,9,10 inches
Row 85,7,10 inches
Row 86,6,10 inches
Row 87,15,15 inches
Row 88,14,15 inches
Row 89,12,15 inches
Row 90,5,5 inches
Row 91,9,10 inches
Row 92,6,10 inches
Row 93,14,15 inches
Row 94,15,15 inches
Row 95,12,15 inches
Row 96,15,15 inches
Row 97,7,10 inches
Row 98,15,15 inches
Row 99,13,15 inches
Row 100,11,15 inches
Row 101,7,10 inches
Row 102,6,10 inches
Row 103,12,15 inches
Row 104,5,5 inches
Row 105,15,15 inches
Row 106,8,10 inches
Row 107,8,10 inches
Row 108,12,15 inches
