Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,13,15 inches
Row 3,7,10 inches
Row 4,7,10 inches
Row 5,7,10 inches
Row 6,13,15 inches
Row 7,9,10 inches
Row 8,9,10 inches
Row 9,11,15 inches
Row 10,7,10 inches
Row 11,9,10 inches
Row 12,6,10 inches
Row 13,5,5 inches
Row 14,6,10 inches
Row 15,8,10 inches
Row 16,8,10 inches
Row 17,14,15 inches
Row 18,9,10 inches
Row 19,15,15 inches
Row 20,11,15 inches
Row 21,7,10 inches
Row 22,10,10 inches
Row 23,11,15 inches
Row 24,15,15 inches
Row 25,9,10 inches
Row 26,6,10 inches
Row 27,10,10 inches
Row 28,12,15 inches
Row 29,6,10 inches
Row 30,11,15 inches
Row 31,5,5 inches
Row 32,13,15 inches
Row 33,12,15 inches
Row 34,12,15 inches
Row 35,14,15 inches
Row 36,10,10 inches
Row 37,5,5 inches
Row 38,14,15 inches
Row 39,10,10 inches
Row 40,7,10 inches
Row 41,14,15 inches
Row 42,10,10 inches
Row 43,10,10 inches
Row 44,13,15 inches
Row 45,7,10 inches
Row 46,10,10 inches
Row 47,5,5 inches
Row 48,9,10 inches
Row 49,7,10 inches
Row 50,5,5 inches
Row 51,6,10 inches
Row 52,8,10 inches
Row 53,15,15 inches
Row 54,8,10 inches
Row 55,12,15 inches
Row 56,14,15 inches
Row 57,6,10 inches
Row 58,13,15 inches
Row 59,5,5 inches
Row 60,14,15 inches
Row 61,13,15 inches
Row 62,11,15 inches
Row 63,10,10 inches
Row 64,8,10 inches
Row 65,12,15 inches
Row 66,11,15 inches
Row 67,11,15 inches
Row 68,10,10 inches
Row 69,15,15 inches
Row 70,13,15 inches
Row 71,11,15 inches
Row 72,7,10 inches
Row 73,6,10 inches
Row 74,8,10 inches
Row 75,13,15 inches
Row 76,7,10 inches
Row 77,14,15 inches
Row 78,13,15 inches
Row 79,14,15 inches
Row 80,14,15 inches
Row 81,11,15 inches
Row 82,5,5 inches
Row 83,6,10 inches
Row 84,15,15 inches
Row 85,11,15 inches
Row 86,15,15 inches
Row 87,9,10 inches
Row 88,15,15 inches
Row 89,13,15 inches
Row 90,12,15 inches
Row 91,15,15 inches
Row 92,9,10 inches
Row 93,10,10 inches
Row 94,14,15 inches
Row 95,10,10 inches
Row 96,11,15 inches
Row 97,13,15 inches
Row 98,5,5 inches
Row 99,6,10 inches
Row 100,8,10 inches
Row 101,9,10 inches
Row 102,14,15 inches
Row 103,13,15 inches
Row 104,5,5 inches
Row 105,6,10 inches
