Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,12,15 inches
Row 3,7,10 inches
Row 4,6,10 inches
Row 5,9,10 inches
Row 6,12,15 inches
Row 7,10,10 inches
Row 8,9,10 inches
Row 9,15,15 inches
Row 10,10,10 inches
Row 11,5,5 inches
Row 12,13,15 inches
Row 13,12,15 inches
Row 14,13,15 inches
Row 15,11,15 inches
Row 16,15,15 inches
Row 17,5,5 inches
Row 18,5,5 inches
Row 19,11,15 inches
Row 20,7,10 inches
Row 21,15,15 inches
Row 22,13,15 inches
Row 23,7,10 inches
Row 24,10,10 inches
Row 25,12,15 inches
Row 26,12,15 inches
Row 27,9,10 inches
Row 28,15,15 inches
Row 29,12,15 inches
Row 30,7,10 inches
Row 31,8,10 inches
Row 32,12,15 inches
Row 33,6,10 inches
Row 34,7,10 inches
Row 35,8,10 inches
Row 36,11,15 inches
Row 37,10,10 inches
Row 38,8,10 inches
Row 39,9,10 inches
Row 40,7,10 inches
Row 41,11,15 inches
Row 42,9,10 inches
Row 43,14,15 inches
Row 44,6,10 inches
Row 45,6,10 inches
Row 46,12,15 inches
Row 47,5,5 inches
Row 48,5,5 inches
Row 49,8,10 inches
Row 50,15,15 inches
Row 51,6,10 inches
Row 52,6,10 inches
Row 53,5,5 inches
Row 54,5,5 inches
Row 55,10,10 inches
Row 56,9,10 inches
Row 57,6,10 inches
Row 58,6,10 inches
Row 59,11,15 inches
Row 60,13,15 inches
Row 61,7,10 inches
Row 62,10,10 inches
Row 63,7,10 inches
Row 64,8,10 inches
Row 65,14,15 inches
Row 66,7,10 inches
Row 67,10,10 inches
Row 68,10,10 inches
Row 69,12,15 inches
Row 70,14,15 inches
Row 71,6,10 inches
Row 72,9,10 inches
Row 73,11,15 inches
Row 74,5,5 inches
Row 75,7,10 inches
Row 76,8,10 inches
Row 77,11,15 inches
Row 78,15,15 inches
Row 79,12,15 inches
Row 80,13,15 inches
Row 81,13,15 inches
Row 82,11,15 inches
Row 83,5,5 inches
Row 84,7,10 inches
Row 85,5,5 inches
Row 86,6,10 inches
Row 87,14,15 inches
Row 88,10,10 inches
Row 89,7,10 inches
Row 90,13,15 inches
Row 91,6,10 inches
Row 92,15,15 inches
Row 93,7,10 inches
Row 94,12,15 inches
Row 95,5,5 inches
Row 96,11,15 inches
Row 97,9,10 inches
Row 98,12,15 inches
Row 99,14,15 inches
Row 100,12,15 inches
Row 101,8,10 inches
Row 102,15,15 inches
Row 103,14,15 inches
Row 104,6,10 inches
Row 105,6,10 inches
Row 106,12,15 inches
Row 107,5,5 inches
Row 108,5,5 inches
Row 109,10,10 inches
Row 110,15,15 inches
Row 111,12,15 inches
Row 112,12,15 inches
Row 113,12,15 inches
Row 114,6,10 inches
Row 115,15,15 inches
Row 116,5,5 inches
Row 117,8,10 inches
Row 118,7,10 inches
Row 119,15,15 inches
Row 120,15,15 inches
Row 121,11,15 inches
Row 122,7,10 inches
Row 123,9,10 inches
Row 124,11,15 inches
Row 125,6,10 inches
Row 126,6,10 inches
Row 127,6,10 inches
Row 128,11,15 inches
Row 129,7,10 inches
Row 130,15,15 inches
Row 131,5,5 inches
Row 132,14,15 inches
Row 133,15,15 inches
Row 134,11,15 inches
Row 135,10,10 inches
Row 136,7,10 inches
Row 137,8,10 inches
Row 138,14,15 inches
Row 139,13,15 inches
Row 140,7,10 inches
