Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,12,15 inches
Row 3,12,15 inches
Row 4,13,15 inches
Row 5,6,10 inches
Row 6,13,15 inches
Row 7,12,15 inches
Row 8,15,15 inches
Row 9,13,15 inches
Row 10,11,15 inches
Row 11,10,10 inches
Row 12,13,15 inches
Row 13,15,15 inches
Row 14,10,10 inches
Row 15,12,15 inches
Row 16,15,15 inches
Row 17,13,15 inches
Row 18,9,10 inches
Row 19,9,10 inches
Row 20,11,15 inches
Row 21,12,15 inches
Row 22,5,5 inches
Row 23,12,15 inches
Row 24,7,10 inches
Row 25,8,10 inches
Row 26,5,5 inches
Row 27,14,15 inches
Row 28,6,10 inches
Row 29,8,10 inches
Row 30,14,15 inches
Row 31,8,10 inches
Row 32,11,15 inches
Row 33,10,10 inches
Row 34,8,10 inches
Row 35,10,10 inches
Row 36,6,10 inches
Row 37,8,10 inches
Row 38,15,15 inches
Row 39,11,15 inches
Row 40,6,10 inches
Row 41,5,5 inches
Row 42,13,15 inches
Row 43,12,15 inches
Row 44,11,15 inches
Row 45,5,5 inches
Row 46,10,10 inches
Row 47,15,15 inches
Row 48,6,10 inches
Row 49,8,10 inches
Row 50,10,10 inches
Row 51,9,10 inches
Row 52,9,10 inches
Row 53,9,10 inches
Row 54,15,15 inches
Row 55,9,10 inches
Row 56,11,15 inches
Row 57,12,15 inches
Row 58,7,10 inches
Row 59,7,10 inches
Row 60,15,15 inches
Row 61,6,10 inches
Row 62,14,15 inches
Row 63,12,15 inches
Row 64,13,15 inches
Row 65,5,5 inches
Row 66,13,15 inches
Row 67,13,15 inches
Row 68,15,15 inches
Row 69,9,10 inches
Row 70,7,10 inches
Row 71,14,15 inches
Row 72,8,10 inches
Row 73,13,15 inches
Row 74,5,5 inches
Row 75,10,10 inches
Row 76,5,5 inches
Row 77,5,5 inches
Row 78,12,15 inches
Row 79,12,15 inches
Row 80,9,10 inches
Row 81,8,10 inches
Row 82,15,15 inches
Row 83,9,10 inches
Row 84,15,15 inches
Row 85,9,10 inches
Row 86,6,10 inches
Row 87,6,10 inches
Row 88,11,15 inches
Row 89,12,15 inches
Row 90,7,10 inches
Row 91,15,15 inches
Row 92,10,10 inches
Row 93,15,15 inches
Row 94,5,5 inches
Row 95,7,10 inches
Row 96,13,15 inches
Row 97,7,10 inches
Row 98,8,10 inches
Row 99,9,10 inches
Row 100,14,15 inches
Row 101,7,10 inches
Row 102,13,15 inches
Row 103,12,15 inches
Row 104,6,10 inches
Row 105,8,10 inches
Row 106,6,10 inches
Row 107,6,10 inches
Row 108,12,15 inches
Row 109,13,15 inches
Row 110,13,15 inches
Row 111,12,15 inches
Row 112,5,5 inches
Row 113,9,10 inches
Row 114,11,15 inches
Row 115,12,15 inches
Row 116,5,5 inches
Row 117,5,5 inches
Row 118,11,15 inches
Row 119,15,15 inches
Row 120,5,5 inches
Row 121,6,10 inches
Row 122,12,15 inches
Row 123,12,15 inches
Row 124,8,10 inches
Row 125,10,10 inches
Row 126,6,10 inches
Row 127,12,15 inches
Row 128,8,10 inches
Row 129,8,10 inches
Row 130,6,10 inches
Row 131,13,15 inches
Row 132,6,10 inches
Row 133,11,15 inches
Row 134,11,15 inches
Row 135,11,15 inches
Row 136,8,10 inches
Row 137,12,15 inches
Row 138,13,15 inches
Row 139,14,15 inches
Row 140,13,15 inches
Row 141,14,15 inches
Row 142,9,10 inches
Row 143,5,5 inches
Row 144,10,10 inches
Row 145,6,10 inches
Row 146,8,10 inches
Row 147,8,10 inches
Row 148,9,10 inches
Row 149,6,10 inches
Row 150,15,15 inches
Row 151,15,15 inches
Row 152,6,10 inches
Row 153,9,10 inches
Row 154,15,15 inches
Row 155,7,10 inches
Row 156,11,15 inches
Row 157,13,15 inches
Row 158,12,15 inches
Row 159,8,10 inches
Row 160,13,15 inches
Row 161,11,15 inches
Row 162,8,10 inches
Row 163,5,5 inches
Row 164,6,10 inches
Row 165,8,10 inches
Row 166,10,10 inches
Row 167,8,10 inches
Row 168,7,10 inches
Row 169,13,15 inches
Row 170,13,15 inches
Row 171,6,10 inches
Row 172,7,10 inches
Row 173,9,10 inches
Row 174,5,5 inches
Row 175,11,15 inches
Row 176,14,15 inches
Row 177,9,10 inches
Row 178,8,10 inches
Row 179,7,10 inches
Row 180,10,10 inches
Row 181,14,15 inches
Row 182,6,10 inches
Row 183,14,15 inches
Row 184,12,15 inches
Row 185,10,10 inches
Row 186,11,15 inches
Row 187,15,15 inches
Row 188,12,15 inches
Row 189,11,15 inches
Row 190,8,10 inches
Row 191,6,10 inches
Row 192,7,10 inches
Row 193,9,10 inches
Row 194,9,10 inches
Row 195,15,15 inches
Row 196,14,15 inches
Row 197,5,5 inches
Row 198,11,15 inches
Row 199,12,15 inches
Row 200,8,10 inches
