Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,8,10 inches
Row 3,10,10 inches
Row 4,12,15 inches
Row 5,14,15 inches
Row 6,15,15 inches
Row 7,8,10 inches
Row 8,13,15 inches
Row 9,15,15 inches
Row 10,12,15 inches
Row 11,12,15 inches
Row 12,11,15 inches
Row 13,10,10 inches
Row 14,11,15 inches
Row 15,15,15 inches
Row 16,5,5 inches
Row 17,9,10 inches
Row 18,8,10 inches
Row 19,14,15 inches
Row 20,7,10 inches
Row 21,13,15 inches
Row 22,14,15 inches
Row 23,6,10 inches
Row 24,12,15 inches
Row 25,9,10 inches
Row 26,8,10 inches
Row 27,5,5 inches
Row 28,9,10 inches
Row 29,7,10 inches
Row 30,15,15 inches
Row 31,9,10 inches
Row 32,15,15 inches
Row 33,7,10 inches
Row 34,13,15 inches
Row 35,9,10 inches
Row 36,10,10 inches
Row 37,12,15 inches
Row 38,15,15 inches
Row 39,7,10 inches
Row 40,9,10 inches
Row 41,5,5 inches
Row 42,6,10 inches
Row 43,7,10 inches
Row 44,15,15 inches
Row 45,12,15 inches
Row 46,13,15 inches
Row 47,6,10 inches
Row 48,10,10 inches
Row 49,7,10 inches
Row 50,15,15 inches
Row 51,12,15 inches
Row 52,9,10 inches
Row 53,6,10 inches
Row 54,11,15 inches
Row 55,10,10 inches
Row 56,12,15 inches
Row 57,11,15 inches
Row 58,7,10 inches
Row 59,14,15 inches
Row 60,14,15 inches
Row 61,6,10 inches
Row 62,7,10 inches
Row 63,5,5 inches
Row 64,12,15 inches
Row 65,9,10 inches
Row 66,13,15 inches
Row 67,13,15 inches
Row 68,15,15 inches
Row 69,8,10 inches
Row 70,12,15 inches
Row 71,5,5 inches
Row 72,5,5 inches
Row 73,12,15 inches
Row 74,6,10 inches
Row 75,14,15 inches
Row 76,10,10 inches
Row 77,7,10 inches
Row 78,15,15 inches
Row 79,5,5 inches
Row 80,9,10 inches
Row 81,14,15 inches
Row 82,8,10 inches
Row 83,14,15 inches
Row 84,10,10 inches
Row 85,11,15 inches
Row 86,9,10 inches
Row 87,9,10 inches
Row 88,15,15 inches
Row 89,10,10 inches
Row 90,13,15 inches
Row 91,15,15 inches
Row 92,6,10 inches
Row 93,10,10 inches
Row 94,14,15 inches
Row 95,9,10 inches
Row 96,11,15 inches
Row 97,7,10 inches
Row 98,7,10 inches
Row 99,9,10 inches
Row 100,11,15 inches
Row 101,5,5 inches
Row 102,12,15 inches
Row 103,9,10 inches
Row 104,11,15 inches
Row 105,12,15 inches
Row 106,9,10 inches
Row 107,10,10 inches
Row 108,14,15 inches
Row 109,10,10 inches
Row 110,10,10 inches
Row 111,9,10 inches
Row 112,11,15 inches
Row 113,7,10 inches
Row 114,9,10 inches
Row 115,11,15 inches
Row 116,11,15 inches
Row 117,15,15 inches
Row 118,13,15 inches
Row 119,12,15 inches
Row 120,14,15 inches
Row 121,6,10 inches
Row 122,13,15 inches
Row 123,9,10 inches
Row 124,11,15 inches
Row 125,12,15 inches
Row 126,8,10 inches
Row 127,12,15 inches
Row 128,12,15 inches
Row 129,8,10 inches
Row 130,11,15 inches
Row 131,9,10 inches
Row 132,14,15 inches
Row 133,7,10 inches
Row 134,14,15 inches
Row 135,11,15 inches
Row 136,14,15 inches
Row 137,6,10 inches
Row 138,7,10 inches
Row 139,13,15 inches
Row 140,11,15 inches
Row 141,8,10 inches
Row 142,12,15 inches
Row 143,15,15 inches
Row 144,9,10 inches
Row 145,9,10 inches
Row 146,8,10 inches
Row 147,13,15 inches
Row 148,12,15 inches
Row 149,7,10 inches
Row 150,11,15 inches
Row 151,5,5 inches
Row 152,11,15 inches
Row 153,9,10 inches
Row 154,12,15 inches
Row 155,12,15 inches
Row 156,11,15 inches
Row 157,11,15 inches
