Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,9,10 inches
Row 3,15,15 inches
Row 4,6,10 inches
Row 5,9,10 inches
Row 6,6,10 inches
Row 7,7,10 inches
Row 8,15,15 inches
Row 9,13,15 inches
Row 10,7,10 inches
Row 11,15,15 inches
Row 12,10,10 inches
Row 13,11,15 inches
Row 14,6,10 inches
Row 15,14,15 inches
Row 16,14,15 inches
Row 17,11,15 inches
Row 18,10,10 inches
Row 19,11,15 inches
Row 20,7,10 inches
Row 21,5,5 inches
Row 22,9,10 inches
Row 23,14,15 inches
Row 24,10,10 inches
Row 25,8,10 inches
Row 26,8,10 inches
Row 27,8,10 inches
Row 28,6,10 inches
Row 29,13,15 inches
Row 30,15,15 inches
Row 31,13,15 inches
Row 32,13,15 inches
Row 33,15,15 inches
Row 34,12,15 inches
Row 35,14,15 inches
Row 36,11,15 inches
Row 37,7,10 inches
Row 38,15,15 inches
Row 39,11,15 inches
Row 40,5,5 inches
Row 41,12,15 inches
Row 42,8,10 inches
Row 43,13,15 inches
Row 44,14,15 inches
Row 45,8,10 inches
Row 46,13,15 inches
Row 47,15,15 inches
Row 48,10,10 inches
Row 49,10,10 inches
Row 50,5,5 inches
Row 51,8,10 inches
Row 52,10,10 inches
Row 53,6,10 inches
Row 54,10,10 inches
Row 55,12,15 inches
Row 56,7,10 inches
Row 57,6,10 inches
Row 58,9,10 inches
Row 59,5,5 inches
Row 60,14,15 inches
Row 61,12,15 inches
Row 62,12,15 inches
Row 63,6,10 inches
Row 64,14,15 inches
Row 65,14,15 inches
Row 66,14,15 inches
Row 67,11,15 inches
Row 68,14,15 inches
Row 69,15,15 inches
Row 70,11,15 inches
Row 71,13,15 inches
Row 72,15,15 inches
Row 73,10,10 inches
Row 74,5,5 inches
Row 75,12,15 inches
Row 76,14,15 inches
Row 77,14,15 inches
Row 78,7,10 inches
Row 79,9,10 inches
Row 80,15,15 inches
Row 81,9,10 inches
Row 82,8,10 inches
Row 83,11,15 inches
Row 84,15,15 inches
Row 85,13,15 inches
Row 86,6,10 inches
Row 87,11,15 inches
Row 88,8,10 inches
Row 89,13,15 inches
Row 90,10,10 inches
Row 91,11,15 inches
Row 92,11,15 inches
Row 93,13,15 inches
Row 94,12,15 inches
Row 95,13,15 inches
Row 96,9,10 inches
Row 97,7,10 inches
Row 98,8,10 inches
Row 99,8,10 inches
Row 100,11,15 inches
Row 101,12,15 inches
Row 102,12,15 inches
