Row,Number of Houses,Pipe Size,pipe_size
Row 1,14,15 inches,15 inches
Row 2,6,10 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,8,10 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,6,10 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,11,15 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,12,15 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,7,10 inches,15 inches
Row 23,6,10 inches,15 inches
Row 24,10,10 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,9,10 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,13,15 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,15,15 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,14,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,10,10 inches,15 inches
Row 63,13,15 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,9,10 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,11,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,12,15 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,11,15 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,6,10 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,6,10 inches,15 inches
Row 96,11,15 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,10,10 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,6,10 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,12,15 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,5,5 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,8,10 inches,15 inches
Row 109,14,15 inches,15 inches
Row 110,5,5 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,13,15 inches,15 inches
Row 114,6,10 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,5,5 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,14,15 inches,15 inches
Row 120,6,10 inches,15 inches
Row 121,10,10 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,8,10 inches,15 inches
Row 124,10,10 inches,15 inches
Row 125,10,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,15,15 inches,15 inches
Row 129,12,15 inches,15 inches
Row 130,5,5 inches,15 inches
Row 131,13,15 inches,15 inches
Row 132,6,10 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,13,15 inches,15 inches
