Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,5,5 inches
Row 3,15,15 inches
Row 4,8,10 inches
Row 5,8,10 inches
Row 6,7,10 inches
Row 7,15,15 inches
Row 8,11,15 inches
Row 9,6,10 inches
Row 10,14,15 inches
Row 11,10,10 inches
Row 12,11,15 inches
Row 13,14,15 inches
Row 14,11,15 inches
Row 15,14,15 inches
Row 16,14,15 inches
Row 17,12,15 inches
Row 18,13,15 inches
Row 19,7,10 inches
Row 20,14,15 inches
Row 21,9,10 inches
Row 22,9,10 inches
Row 23,9,10 inches
Row 24,9,10 inches
Row 25,7,10 inches
Row 26,15,15 inches
Row 27,13,15 inches
Row 28,12,15 inches
Row 29,12,15 inches
Row 30,5,5 inches
Row 31,14,15 inches
Row 32,8,10 inches
Row 33,11,15 inches
Row 34,12,15 inches
Row 35,12,15 inches
Row 36,10,10 inches
Row 37,13,15 inches
Row 38,6,10 inches
Row 39,10,10 inches
Row 40,14,15 inches
Row 41,15,15 inches
Row 42,15,15 inches
Row 43,11,15 inches
Row 44,10,10 inches
Row 45,14,15 inches
Row 46,7,10 inches
Row 47,5,5 inches
Row 48,6,10 inches
Row 49,14,15 inches
Row 50,6,10 inches
Row 51,12,15 inches
Row 52,10,10 inches
Row 53,14,15 inches
Row 54,5,5 inches
Row 55,9,10 inches
Row 56,12,15 inches
Row 57,10,10 inches
Row 58,10,10 inches
Row 59,5,5 inches
Row 60,9,10 inches
Row 61,15,15 inches
Row 62,6,10 inches
Row 63,9,10 inches
Row 64,14,15 inches
Row 65,11,15 inches
Row 66,6,10 inches
Row 67,14,15 inches
Row 68,10,10 inches
Row 69,5,5 inches
Row 70,8,10 inches
Row 71,13,15 inches
Row 72,8,10 inches
Row 73,15,15 inches
Row 74,13,15 inches
Row 75,14,15 inches
Row 76,8,10 inches
Row 77,9,10 inches
Row 78,13,15 inches
Row 79,10,10 inches
Row 80,10,10 inches
Row 81,13,15 inches
Row 82,15,15 inches
Row 83,8,10 inches
Row 84,13,15 inches
Row 85,5,5 inches
Row 86,6,10 inches
Row 87,15,15 inches
Row 88,13,15 inches
Row 89,15,15 inches
Row 90,8,10 inches
Row 91,12,15 inches
Row 92,5,5 inches
Row 93,9,10 inches
Row 94,15,15 inches
Row 95,8,10 inches
Row 96,13,15 inches
Row 97,13,15 inches
Row 98,12,15 inches
Row 99,6,10 inches
Row 100,14,15 inches
Row 101,6,10 inches
Row 102,14,15 inches
Row 103,15,15 inches
Row 104,15,15 inches
Row 105,10,10 inches
Row 106,15,15 inches
Row 107,9,10 inches
Row 108,10,10 inches
Row 109,5,5 inches
Row 110,7,10 inches
Row 111,12,15 inches
Row 112,7,10 inches
Row 113,6,10 inches
Row 114,15,15 inches
Row 115,6,10 inches
Row 116,9,10 inches
Row 117,10,10 inches
Row 118,9,10 inches
Row 119,5,5 inches
Row 120,6,10 inches
Row 121,10,10 inches
Row 122,9,10 inches
Row 123,8,10 inches
Row 124,6,10 inches
Row 125,13,15 inches
Row 126,15,15 inches
Row 127,6,10 inches
Row 128,7,10 inches
Row 129,13,15 inches
Row 130,9,10 inches
Row 131,15,15 inches
Row 132,8,10 inches
Row 133,14,15 inches
Row 134,8,10 inches
Row 135,14,15 inches
Row 136,9,10 inches
Row 137,8,10 inches
Row 138,9,10 inches
Row 139,5,5 inches
Row 140,13,15 inches
Row 141,9,10 inches
Row 142,13,15 inches
Row 143,10,10 inches
Row 144,9,10 inches
Row 145,6,10 inches
Row 146,14,15 inches
Row 147,15,15 inches
Row 148,7,10 inches
Row 149,9,10 inches
Row 150,10,10 inches
Row 151,10,10 inches
Row 152,13,15 inches
Row 153,6,10 inches
Row 154,12,15 inches
