Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,9,10 inches
Row 3,8,10 inches
Row 4,10,10 inches
Row 5,8,10 inches
Row 6,13,15 inches
Row 7,12,15 inches
Row 8,12,15 inches
Row 9,5,5 inches
Row 10,7,10 inches
Row 11,14,15 inches
Row 12,5,5 inches
Row 13,7,10 inches
Row 14,13,15 inches
Row 15,8,10 inches
Row 16,13,15 inches
Row 17,9,10 inches
Row 18,14,15 inches
Row 19,12,15 inches
Row 20,14,15 inches
Row 21,5,5 inches
Row 22,13,15 inches
Row 23,9,10 inches
Row 24,7,10 inches
Row 25,6,10 inches
Row 26,8,10 inches
Row 27,15,15 inches
Row 28,5,5 inches
Row 29,5,5 inches
Row 30,7,10 inches
Row 31,6,10 inches
Row 32,11,15 inches
Row 33,15,15 inches
Row 34,10,10 inches
Row 35,8,10 inches
Row 36,12,15 inches
Row 37,10,10 inches
Row 38,8,10 inches
Row 39,8,10 inches
Row 40,5,5 inches
Row 41,12,15 inches
Row 42,12,15 inches
Row 43,15,15 inches
Row 44,8,10 inches
Row 45,8,10 inches
Row 46,11,15 inches
Row 47,12,15 inches
Row 48,5,5 inches
Row 49,8,10 inches
Row 50,6,10 inches
Row 51,8,10 inches
Row 52,5,5 inches
Row 53,9,10 inches
Row 54,14,15 inches
Row 55,6,10 inches
Row 56,9,10 inches
Row 57,8,10 inches
Row 58,13,15 inches
Row 59,7,10 inches
Row 60,8,10 inches
Row 61,7,10 inches
Row 62,13,15 inches
Row 63,6,10 inches
Row 64,8,10 inches
Row 65,6,10 inches
Row 66,5,5 inches
Row 67,13,15 inches
Row 68,9,10 inches
Row 69,9,10 inches
Row 70,12,15 inches
Row 71,5,5 inches
Row 72,12,15 inches
Row 73,13,15 inches
Row 74,11,15 inches
Row 75,11,15 inches
Row 76,7,10 inches
Row 77,8,10 inches
Row 78,8,10 inches
Row 79,14,15 inches
Row 80,12,15 inches
Row 81,11,15 inches
Row 82,10,10 inches
Row 83,15,15 inches
Row 84,14,15 inches
Row 85,14,15 inches
Row 86,12,15 inches
Row 87,12,15 inches
Row 88,6,10 inches
Row 89,10,10 inches
Row 90,10,10 inches
Row 91,7,10 inches
Row 92,8,10 inches
Row 93,10,10 inches
Row 94,11,15 inches
Row 95,7,10 inches
Row 96,9,10 inches
Row 97,5,5 inches
Row 98,14,15 inches
Row 99,5,5 inches
Row 100,8,10 inches
Row 101,7,10 inches
Row 102,7,10 inches
Row 103,9,10 inches
Row 104,14,15 inches
Row 105,11,15 inches
Row 106,11,15 inches
Row 107,12,15 inches
Row 108,14,15 inches
Row 109,7,10 inches
Row 110,6,10 inches
Row 111,9,10 inches
Row 112,5,5 inches
Row 113,12,15 inches
Row 114,12,15 inches
Row 115,9,10 inches
Row 116,11,15 inches
Row 117,14,15 inches
Row 118,7,10 inches
Row 119,6,10 inches
Row 120,9,10 inches
Row 121,8,10 inches
Row 122,9,10 inches
Row 123,11,15 inches
Row 124,12,15 inches
