Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,15,15 inches
Row 3,9,10 inches
Row 4,6,10 inches
Row 5,13,15 inches
Row 6,12,15 inches
Row 7,12,15 inches
Row 8,11,15 inches
Row 9,6,10 inches
Row 10,5,5 inches
Row 11,6,10 inches
Row 12,12,15 inches
Row 13,5,5 inches
Row 14,15,15 inches
Row 15,7,10 inches
Row 16,15,15 inches
Row 17,8,10 inches
Row 18,6,10 inches
Row 19,10,10 inches
Row 20,7,10 inches
Row 21,9,10 inches
Row 22,6,10 inches
Row 23,13,15 inches
Row 24,13,15 inches
Row 25,14,15 inches
Row 26,14,15 inches
Row 27,11,15 inches
Row 28,8,10 inches
Row 29,15,15 inches
Row 30,15,15 inches
Row 31,5,5 inches
Row 32,9,10 inches
Row 33,8,10 inches
Row 34,14,15 inches
Row 35,14,15 inches
Row 36,7,10 inches
Row 37,9,10 inches
Row 38,11,15 inches
Row 39,8,10 inches
Row 40,12,15 inches
Row 41,10,10 inches
Row 42,11,15 inches
Row 43,13,15 inches
Row 44,13,15 inches
Row 45,11,15 inches
Row 46,10,10 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,10,10 inches
Row 50,7,10 inches
Row 51,15,15 inches
Row 52,10,10 inches
Row 53,12,15 inches
Row 54,12,15 inches
Row 55,7,10 inches
Row 56,13,15 inches
Row 57,13,15 inches
Row 58,15,15 inches
Row 59,5,5 inches
Row 60,8,10 inches
Row 61,7,10 inches
Row 62,15,15 inches
Row 63,9,10 inches
Row 64,9,10 inches
Row 65,11,15 inches
Row 66,9,10 inches
Row 67,15,15 inches
Row 68,14,15 inches
Row 69,11,15 inches
Row 70,11,15 inches
Row 71,7,10 inches
Row 72,8,10 inches
Row 73,7,10 inches
Row 74,12,15 inches
Row 75,12,15 inches
Row 76,11,15 inches
Row 77,10,10 inches
Row 78,13,15 inches
Row 79,13,15 inches
Row 80,6,10 inches
Row 81,11,15 inches
Row 82,6,10 inches
Row 83,12,15 inches
Row 84,13,15 inches
Row 85,6,10 inches
Row 86,8,10 inches
Row 87,11,15 inches
Row 88,14,15 inches
Row 89,15,15 inches
Row 90,13,15 inches
Row 91,11,15 inches
Row 92,13,15 inches
Row 93,12,15 inches
Row 94,9,10 inches
Row 95,14,15 inches
Row 96,5,5 inches
Row 97,10,10 inches
Row 98,11,15 inches
Row 99,7,10 inches
Row 100,11,15 inches
Row 101,8,10 inches
Row 102,12,15 inches
Row 103,6,10 inches
Row 104,8,10 inches
Row 105,7,10 inches
Row 106,7,10 inches
Row 107,15,15 inches
Row 108,5,5 inches
Row 109,13,15 inches
Row 110,15,15 inches
Row 111,6,10 inches
Row 112,9,10 inches
Row 113,9,10 inches
Row 114,6,10 inches
Row 115,14,15 inches
Row 116,10,10 inches
