Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,6,10 inches
Row 3,8,10 inches
Row 4,6,10 inches
Row 5,7,10 inches
Row 6,5,5 inches
Row 7,6,10 inches
Row 8,8,10 inches
Row 9,14,15 inches
Row 10,9,10 inches
Row 11,5,5 inches
Row 12,10,10 inches
Row 13,7,10 inches
Row 14,12,15 inches
Row 15,12,15 inches
Row 16,8,10 inches
Row 17,9,10 inches
Row 18,7,10 inches
Row 19,6,10 inches
Row 20,11,15 inches
Row 21,7,10 inches
Row 22,6,10 inches
Row 23,7,10 inches
Row 24,8,10 inches
Row 25,12,15 inches
Row 26,9,10 inches
Row 27,11,15 inches
Row 28,12,15 inches
Row 29,7,10 inches
Row 30,5,5 inches
Row 31,5,5 inches
Row 32,13,15 inches
Row 33,12,15 inches
Row 34,12,15 inches
Row 35,14,15 inches
Row 36,6,10 inches
Row 37,8,10 inches
Row 38,15,15 inches
Row 39,13,15 inches
Row 40,15,15 inches
Row 41,10,10 inches
Row 42,15,15 inches
Row 43,10,10 inches
Row 44,8,10 inches
Row 45,8,10 inches
Row 46,10,10 inches
Row 47,15,15 inches
Row 48,10,10 inches
Row 49,6,10 inches
Row 50,6,10 inches
Row 51,8,10 inches
Row 52,9,10 inches
Row 53,12,15 inches
Row 54,8,10 inches
Row 55,8,10 inches
Row 56,10,10 inches
Row 57,15,15 inches
Row 58,12,15 inches
Row 59,10,10 inches
Row 60,10,10 inches
Row 61,14,15 inches
Row 62,6,10 inches
Row 63,5,5 inches
Row 64,9,10 inches
Row 65,9,10 inches
Row 66,11,15 inches
Row 67,6,10 inches
Row 68,12,15 inches
Row 69,9,10 inches
Row 70,7,10 inches
Row 71,9,10 inches
Row 72,7,10 inches
Row 73,9,10 inches
Row 74,6,10 inches
Row 75,13,15 inches
Row 76,10,10 inches
Row 77,15,15 inches
Row 78,8,10 inches
Row 79,12,15 inches
Row 80,14,15 inches
Row 81,9,10 inches
Row 82,10,10 inches
Row 83,8,10 inches
Row 84,5,5 inches
Row 85,11,15 inches
Row 86,9,10 inches
Row 87,12,15 inches
Row 88,15,15 inches
Row 89,9,10 inches
Row 90,14,15 inches
Row 91,11,15 inches
Row 92,10,10 inches
Row 93,8,10 inches
Row 94,15,15 inches
Row 95,14,15 inches
Row 96,7,10 inches
Row 97,6,10 inches
Row 98,9,10 inches
Row 99,9,10 inches
Row 100,10,10 inches
Row 101,15,15 inches
Row 102,10,10 inches
Row 103,13,15 inches
Row 104,13,15 inches
Row 105,10,10 inches
Row 106,5,5 inches
Row 107,14,15 inches
Row 108,13,15 inches
Row 109,10,10 inches
Row 110,11,15 inches
Row 111,14,15 inches
Row 112,7,10 inches
Row 113,14,15 inches
Row 114,8,10 inches
Row 115,7,10 inches
Row 116,6,10 inches
Row 117,12,15 inches
Row 118,13,15 inches
Row 119,11,15 inches
Row 120,8,10 inches
Row 121,5,5 inches
Row 122,11,15 inches
Row 123,13,15 inches
Row 124,15,15 inches
Row 125,15,15 inches
Row 126,9,10 inches
Row 127,12,15 inches
Row 128,9,10 inches
Row 129,6,10 inches
Row 130,12,15 inches
Row 131,7,10 inches
Row 132,10,10 inches
Row 133,15,15 inches
Row 134,6,10 inches
Row 135,7,10 inches
Row 136,9,10 inches
Row 137,15,15 inches
Row 138,6,10 inches
Row 139,6,10 inches
Row 140,14,15 inches
Row 141,5,5 inches
Row 142,7,10 inches
Row 143,10,10 inches
Row 144,11,15 inches
Row 145,5,5 inches
Row 146,10,10 inches
Row 147,12,15 inches
Row 148,10,10 inches
Row 149,7,10 inches
Row 150,7,10 inches
Row 151,6,10 inches
Row 152,8,10 inches
Row 153,15,15 inches
Row 154,11,15 inches
Row 155,12,15 inches
Row 156,8,10 inches
Row 157,13,15 inches
Row 158,13,15 inches
Row 159,9,10 inches
Row 160,10,10 inches
Row 161,15,15 inches
Row 162,8,10 inches
Row 163,9,10 inches
Row 164,13,15 inches
Row 165,10,10 inches
Row 166,12,15 inches
Row 167,10,10 inches
Row 168,15,15 inches
Row 169,6,10 inches
Row 170,15,15 inches
Row 171,6,10 inches
Row 172,10,10 inches
Row 173,13,15 inches
Row 174,13,15 inches
Row 175,11,15 inches
Row 176,10,10 inches
Row 177,10,10 inches
Row 178,9,10 inches
Row 179,13,15 inches
Row 180,10,10 inches
Row 181,13,15 inches
Row 182,10,10 inches
Row 183,6,10 inches
Row 184,8,10 inches
Row 185,15,15 inches
