Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,11,15 inches
Row 3,9,10 inches
Row 4,12,15 inches
Row 5,13,15 inches
Row 6,10,10 inches
Row 7,14,15 inches
Row 8,10,10 inches
Row 9,5,5 inches
Row 10,14,15 inches
Row 11,15,15 inches
Row 12,9,10 inches
Row 13,13,15 inches
Row 14,15,15 inches
Row 15,10,10 inches
Row 16,9,10 inches
Row 17,7,10 inches
Row 18,14,15 inches
Row 19,8,10 inches
Row 20,6,10 inches
Row 21,11,15 inches
Row 22,8,10 inches
Row 23,7,10 inches
Row 24,9,10 inches
Row 25,9,10 inches
Row 26,13,15 inches
Row 27,12,15 inches
Row 28,6,10 inches
Row 29,8,10 inches
Row 30,11,15 inches
Row 31,10,10 inches
Row 32,6,10 inches
Row 33,11,15 inches
Row 34,9,10 inches
Row 35,6,10 inches
Row 36,12,15 inches
Row 37,10,10 inches
Row 38,15,15 inches
Row 39,9,10 inches
Row 40,12,15 inches
Row 41,13,15 inches
Row 42,6,10 inches
Row 43,6,10 inches
Row 44,8,10 inches
Row 45,11,15 inches
Row 46,8,10 inches
Row 47,13,15 inches
Row 48,6,10 inches
Row 49,11,15 inches
Row 50,5,5 inches
Row 51,9,10 inches
Row 52,11,15 inches
Row 53,12,15 inches
Row 54,6,10 inches
Row 55,9,10 inches
Row 56,14,15 inches
Row 57,15,15 inches
Row 58,6,10 inches
Row 59,9,10 inches
Row 60,11,15 inches
Row 61,8,10 inches
Row 62,7,10 inches
Row 63,7,10 inches
Row 64,8,10 inches
Row 65,9,10 inches
Row 66,11,15 inches
Row 67,15,15 inches
Row 68,14,15 inches
Row 69,9,10 inches
Row 70,13,15 inches
Row 71,7,10 inches
Row 72,13,15 inches
Row 73,14,15 inches
Row 74,11,15 inches
Row 75,7,10 inches
Row 76,11,15 inches
Row 77,8,10 inches
Row 78,11,15 inches
Row 79,9,10 inches
Row 80,14,15 inches
Row 81,6,10 inches
Row 82,10,10 inches
Row 83,9,10 inches
Row 84,7,10 inches
Row 85,5,5 inches
Row 86,11,15 inches
Row 87,13,15 inches
Row 88,8,10 inches
Row 89,8,10 inches
Row 90,12,15 inches
Row 91,9,10 inches
Row 92,9,10 inches
Row 93,15,15 inches
Row 94,13,15 inches
Row 95,7,10 inches
Row 96,9,10 inches
Row 97,12,15 inches
Row 98,15,15 inches
Row 99,8,10 inches
Row 100,14,15 inches
Row 101,15,15 inches
Row 102,6,10 inches
Row 103,13,15 inches
Row 104,9,10 inches
Row 105,14,15 inches
Row 106,5,5 inches
Row 107,11,15 inches
Row 108,9,10 inches
Row 109,13,15 inches
Row 110,7,10 inches
Row 111,10,10 inches
Row 112,10,10 inches
Row 113,10,10 inches
Row 114,8,10 inches
Row 115,5,5 inches
Row 116,8,10 inches
Row 117,9,10 inches
Row 118,5,5 inches
Row 119,13,15 inches
Row 120,5,5 inches
Row 121,14,15 inches
Row 122,13,15 inches
Row 123,12,15 inches
Row 124,8,10 inches
Row 125,6,10 inches
Row 126,9,10 inches
Row 127,11,15 inches
Row 128,6,10 inches
Row 129,5,5 inches
Row 130,8,10 inches
Row 131,11,15 inches
Row 132,5,5 inches
Row 133,13,15 inches
Row 134,7,10 inches
Row 135,12,15 inches
Row 136,13,15 inches
Row 137,14,15 inches
Row 138,10,10 inches
Row 139,7,10 inches
Row 140,6,10 inches
Row 141,11,15 inches
Row 142,9,10 inches
Row 143,10,10 inches
Row 144,13,15 inches
Row 145,15,15 inches
Row 146,13,15 inches
Row 147,11,15 inches
Row 148,13,15 inches
Row 149,15,15 inches
Row 150,13,15 inches
Row 151,10,10 inches
Row 152,11,15 inches
Row 153,15,15 inches
Row 154,6,10 inches
Row 155,6,10 inches
Row 156,5,5 inches
Row 157,6,10 inches
Row 158,13,15 inches
Row 159,13,15 inches
Row 160,13,15 inches
Row 161,13,15 inches
Row 162,9,10 inches
Row 163,7,10 inches
Row 164,14,15 inches
Row 165,7,10 inches
Row 166,15,15 inches
Row 167,7,10 inches
Row 168,12,15 inches
Row 169,12,15 inches
Row 170,8,10 inches
Row 171,6,10 inches
Row 172,9,10 inches
Row 173,5,5 inches
