Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,11,15 inches
Row 3,11,15 inches
Row 4,14,15 inches
Row 5,6,10 inches
Row 6,5,5 inches
Row 7,5,5 inches
Row 8,9,10 inches
Row 9,13,15 inches
Row 10,12,15 inches
Row 11,13,15 inches
Row 12,12,15 inches
Row 13,13,15 inches
Row 14,8,10 inches
Row 15,9,10 inches
Row 16,10,10 inches
Row 17,15,15 inches
Row 18,5,5 inches
Row 19,14,15 inches
Row 20,9,10 inches
Row 21,15,15 inches
Row 22,5,5 inches
Row 23,13,15 inches
Row 24,10,10 inches
Row 25,14,15 inches
Row 26,14,15 inches
Row 27,9,10 inches
Row 28,14,15 inches
Row 29,12,15 inches
Row 30,11,15 inches
Row 31,5,5 inches
Row 32,14,15 inches
Row 33,15,15 inches
Row 34,8,10 inches
Row 35,12,15 inches
Row 36,6,10 inches
Row 37,15,15 inches
Row 38,12,15 inches
Row 39,9,10 inches
Row 40,15,15 inches
Row 41,14,15 inches
Row 42,8,10 inches
Row 43,7,10 inches
Row 44,9,10 inches
Row 45,8,10 inches
Row 46,10,10 inches
Row 47,6,10 inches
Row 48,6,10 inches
Row 49,12,15 inches
Row 50,9,10 inches
Row 51,9,10 inches
Row 52,11,15 inches
Row 53,7,10 inches
Row 54,7,10 inches
Row 55,13,15 inches
Row 56,14,15 inches
Row 57,6,10 inches
Row 58,11,15 inches
Row 59,5,5 inches
Row 60,11,15 inches
Row 61,13,15 inches
Row 62,7,10 inches
Row 63,11,15 inches
Row 64,7,10 inches
Row 65,12,15 inches
Row 66,11,15 inches
Row 67,12,15 inches
Row 68,11,15 inches
Row 69,10,10 inches
Row 70,8,10 inches
Row 71,10,10 inches
Row 72,7,10 inches
Row 73,14,15 inches
Row 74,9,10 inches
Row 75,7,10 inches
Row 76,15,15 inches
Row 77,12,15 inches
Row 78,14,15 inches
Row 79,11,15 inches
Row 80,8,10 inches
Row 81,6,10 inches
Row 82,9,10 inches
Row 83,9,10 inches
Row 84,13,15 inches
Row 85,9,10 inches
Row 86,6,10 inches
Row 87,6,10 inches
Row 88,13,15 inches
Row 89,5,5 inches
Row 90,9,10 inches
Row 91,8,10 inches
Row 92,10,10 inches
Row 93,6,10 inches
Row 94,13,15 inches
Row 95,11,15 inches
Row 96,9,10 inches
Row 97,8,10 inches
Row 98,13,15 inches
Row 99,10,10 inches
Row 100,8,10 inches
Row 101,15,15 inches
Row 102,11,15 inches
Row 103,12,15 inches
Row 104,12,15 inches
Row 105,7,10 inches
Row 106,15,15 inches
Row 107,11,15 inches
Row 108,14,15 inches
Row 109,9,10 inches
Row 110,9,10 inches
Row 111,9,10 inches
Row 112,13,15 inches
Row 113,5,5 inches
Row 114,8,10 inches
Row 115,14,15 inches
Row 116,12,15 inches
Row 117,5,5 inches
Row 118,9,10 inches
Row 119,7,10 inches
Row 120,5,5 inches
Row 121,9,10 inches
Row 122,14,15 inches
Row 123,11,15 inches
Row 124,5,5 inches
Row 125,8,10 inches
Row 126,11,15 inches
Row 127,13,15 inches
Row 128,9,10 inches
Row 129,10,10 inches
Row 130,6,10 inches
Row 131,12,15 inches
Row 132,8,10 inches
Row 133,12,15 inches
Row 134,12,15 inches
Row 135,12,15 inches
Row 136,8,10 inches
Row 137,5,5 inches
Row 138,15,15 inches
Row 139,12,15 inches
