Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,6,10 inches
Row 3,6,10 inches
Row 4,15,15 inches
Row 5,14,15 inches
Row 6,14,15 inches
Row 7,10,10 inches
Row 8,6,10 inches
Row 9,6,10 inches
Row 10,12,15 inches
Row 11,15,15 inches
Row 12,7,10 inches
Row 13,11,15 inches
Row 14,7,10 inches
Row 15,10,10 inches
Row 16,5,5 inches
Row 17,8,10 inches
Row 18,10,10 inches
Row 19,7,10 inches
Row 20,10,10 inches
Row 21,8,10 inches
Row 22,14,15 inches
Row 23,12,15 inches
Row 24,10,10 inches
Row 25,5,5 inches
Row 26,9,10 inches
Row 27,13,15 inches
Row 28,5,5 inches
Row 29,14,15 inches
Row 30,8,10 inches
Row 31,7,10 inches
Row 32,5,5 inches
Row 33,14,15 inches
Row 34,5,5 inches
Row 35,11,15 inches
Row 36,11,15 inches
Row 37,10,10 inches
Row 38,14,15 inches
Row 39,10,10 inches
Row 40,12,15 inches
Row 41,12,15 inches
Row 42,12,15 inches
Row 43,7,10 inches
Row 44,15,15 inches
Row 45,9,10 inches
Row 46,6,10 inches
Row 47,9,10 inches
Row 48,6,10 inches
Row 49,11,15 inches
Row 50,9,10 inches
Row 51,6,10 inches
Row 52,15,15 inches
Row 53,6,10 inches
Row 54,8,10 inches
Row 55,12,15 inches
Row 56,15,15 inches
Row 57,6,10 inches
Row 58,6,10 inches
Row 59,7,10 inches
Row 60,13,15 inches
Row 61,13,15 inches
Row 62,11,15 inches
Row 63,6,10 inches
Row 64,6,10 inches
Row 65,8,10 inches
Row 66,10,10 inches
Row 67,12,15 inches
Row 68,11,15 inches
Row 69,12,15 inches
Row 70,13,15 inches
Row 71,5,5 inches
Row 72,10,10 inches
Row 73,6,10 inches
Row 74,5,5 inches
Row 75,14,15 inches
Row 76,11,15 inches
Row 77,13,15 inches
Row 78,6,10 inches
Row 79,14,15 inches
Row 80,7,10 inches
Row 81,13,15 inches
Row 82,10,10 inches
Row 83,13,15 inches
Row 84,7,10 inches
Row 85,5,5 inches
Row 86,7,10 inches
Row 87,15,15 inches
Row 88,11,15 inches
Row 89,5,5 inches
Row 90,15,15 inches
Row 91,5,5 inches
Row 92,15,15 inches
Row 93,15,15 inches
Row 94,15,15 inches
Row 95,14,15 inches
Row 96,6,10 inches
Row 97,11,15 inches
Row 98,11,15 inches
Row 99,10,10 inches
Row 100,10,10 inches
Row 101,9,10 inches
Row 102,14,15 inches
Row 103,13,15 inches
Row 104,12,15 inches
Row 105,11,15 inches
Row 106,7,10 inches
Row 107,15,15 inches
Row 108,8,10 inches
Row 109,8,10 inches
Row 110,6,10 inches
Row 111,11,15 inches
Row 112,11,15 inches
Row 113,12,15 inches
Row 114,11,15 inches
Row 115,12,15 inches
Row 116,6,10 inches
Row 117,6,10 inches
Row 118,12,15 inches
Row 119,5,5 inches
Row 120,15,15 inches
Row 121,10,10 inches
Row 122,7,10 inches
Row 123,10,10 inches
Row 124,13,15 inches
Row 125,9,10 inches
Row 126,15,15 inches
Row 127,6,10 inches
Row 128,6,10 inches
Row 129,15,15 inches
Row 130,7,10 inches
Row 131,12,15 inches
Row 132,6,10 inches
Row 133,5,5 inches
Row 134,13,15 inches
Row 135,15,15 inches
Row 136,15,15 inches
Row 137,7,10 inches
Row 138,8,10 inches
Row 139,9,10 inches
Row 140,7,10 inches
Row 141,11,15 inches
Row 142,10,10 inches
Row 143,10,10 inches
