Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,10,10 inches
Row 3,9,10 inches
Row 4,15,15 inches
Row 5,11,15 inches
Row 6,10,10 inches
Row 7,12,15 inches
Row 8,13,15 inches
Row 9,13,15 inches
Row 10,14,15 inches
Row 11,13,15 inches
Row 12,12,15 inches
Row 13,5,5 inches
Row 14,15,15 inches
Row 15,12,15 inches
Row 16,6,10 inches
Row 17,12,15 inches
Row 18,7,10 inches
Row 19,15,15 inches
Row 20,12,15 inches
Row 21,6,10 inches
Row 22,9,10 inches
Row 23,6,10 inches
Row 24,8,10 inches
Row 25,15,15 inches
Row 26,11,15 inches
Row 27,11,15 inches
Row 28,11,15 inches
Row 29,15,15 inches
Row 30,11,15 inches
Row 31,10,10 inches
Row 32,14,15 inches
Row 33,7,10 inches
Row 34,12,15 inches
Row 35,10,10 inches
Row 36,11,15 inches
Row 37,5,5 inches
Row 38,12,15 inches
Row 39,10,10 inches
Row 40,6,10 inches
Row 41,9,10 inches
Row 42,9,10 inches
Row 43,14,15 inches
Row 44,5,5 inches
Row 45,14,15 inches
Row 46,15,15 inches
Row 47,13,15 inches
Row 48,9,10 inches
Row 49,15,15 inches
Row 50,5,5 inches
Row 51,11,15 inches
Row 52,13,15 inches
Row 53,5,5 inches
Row 54,14,15 inches
Row 55,10,10 inches
Row 56,13,15 inches
Row 57,5,5 inches
Row 58,10,10 inches
Row 59,11,15 inches
Row 60,6,10 inches
Row 61,5,5 inches
Row 62,8,10 inches
Row 63,8,10 inches
Row 64,15,15 inches
Row 65,12,15 inches
Row 66,5,5 inches
Row 67,12,15 inches
Row 68,7,10 inches
Row 69,15,15 inches
Row 70,14,15 inches
Row 71,6,10 inches
Row 72,7,10 inches
Row 73,13,15 inches
Row 74,9,10 inches
Row 75,10,10 inches
Row 76,9,10 inches
Row 77,8,10 inches
Row 78,9,10 inches
Row 79,12,15 inches
Row 80,6,10 inches
Row 81,13,15 inches
Row 82,9,10 inches
Row 83,12,15 inches
Row 84,12,15 inches
Row 85,7,10 inches
Row 86,15,15 inches
Row 87,12,15 inches
Row 88,7,10 inches
Row 89,7,10 inches
Row 90,8,10 inches
Row 91,5,5 inches
Row 92,8,10 inches
Row 93,14,15 inches
Row 94,15,15 inches
Row 95,8,10 inches
Row 96,14,15 inches
Row 97,11,15 inches
Row 98,14,15 inches
Row 99,10,10 inches
Row 100,8,10 inches
Row 101,10,10 inches
Row 102,9,10 inches
