Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,7,10 inches
Row 3,7,10 inches
Row 4,10,10 inches
Row 5,8,10 inches
Row 6,10,10 inches
Row 7,13,15 inches
Row 8,15,15 inches
Row 9,11,15 inches
Row 10,14,15 inches
Row 11,13,15 inches
Row 12,8,10 inches
Row 13,14,15 inches
Row 14,15,15 inches
Row 15,13,15 inches
Row 16,6,10 inches
Row 17,6,10 inches
Row 18,13,15 inches
Row 19,14,15 inches
Row 20,10,10 inches
Row 21,11,15 inches
Row 22,15,15 inches
Row 23,9,10 inches
Row 24,13,15 inches
Row 25,6,10 inches
Row 26,15,15 inches
Row 27,12,15 inches
Row 28,11,15 inches
Row 29,15,15 inches
Row 30,9,10 inches
Row 31,5,5 inches
Row 32,15,15 inches
Row 33,6,10 inches
Row 34,5,5 inches
Row 35,13,15 inches
Row 36,9,10 inches
Row 37,11,15 inches
Row 38,8,10 inches
Row 39,13,15 inches
Row 40,6,10 inches
Row 41,6,10 inches
Row 42,8,10 inches
Row 43,14,15 inches
Row 44,11,15 inches
Row 45,13,15 inches
Row 46,6,10 inches
Row 47,9,10 inches
Row 48,11,15 inches
Row 49,15,15 inches
Row 50,11,15 inches
Row 51,11,15 inches
Row 52,7,10 inches
Row 53,10,10 inches
Row 54,6,10 inches
Row 55,8,10 inches
Row 56,13,15 inches
Row 57,13,15 inches
Row 58,9,10 inches
Row 59,5,5 inches
Row 60,12,15 inches
Row 61,7,10 inches
Row 62,5,5 inches
Row 63,7,10 inches
Row 64,8,10 inches
Row 65,12,15 inches
Row 66,10,10 inches
Row 67,13,15 inches
Row 68,9,10 inches
Row 69,7,10 inches
Row 70,12,15 inches
Row 71,12,15 inches
Row 72,5,5 inches
Row 73,5,5 inches
Row 74,11,15 inches
Row 75,11,15 inches
Row 76,13,15 inches
Row 77,7,10 inches
Row 78,13,15 inches
Row 79,7,10 inches
Row 80,7,10 inches
Row 81,14,15 inches
Row 82,7,10 inches
Row 83,14,15 inches
Row 84,10,10 inches
Row 85,6,10 inches
Row 86,6,10 inches
Row 87,13,15 inches
Row 88,6,10 inches
Row 89,12,15 inches
Row 90,5,5 inches
Row 91,15,15 inches
Row 92,6,10 inches
Row 93,9,10 inches
Row 94,14,15 inches
Row 95,9,10 inches
Row 96,7,10 inches
Row 97,12,15 inches
Row 98,12,15 inches
Row 99,10,10 inches
Row 100,5,5 inches
Row 101,11,15 inches
Row 102,15,15 inches
Row 103,8,10 inches
Row 104,5,5 inches
