Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,12,15 inches
Row 3,8,10 inches
Row 4,15,15 inches
Row 5,6,10 inches
Row 6,8,10 inches
Row 7,14,15 inches
Row 8,7,10 inches
Row 9,15,15 inches
Row 10,9,10 inches
Row 11,13,15 inches
Row 12,7,10 inches
Row 13,15,15 inches
Row 14,6,10 inches
Row 15,13,15 inches
Row 16,8,10 inches
Row 17,8,10 inches
Row 18,7,10 inches
Row 19,9,10 inches
Row 20,12,15 inches
Row 21,6,10 inches
Row 22,14,15 inches
Row 23,6,10 inches
Row 24,14,15 inches
Row 25,9,10 inches
Row 26,5,5 inches
Row 27,7,10 inches
Row 28,6,10 inches
Row 29,7,10 inches
Row 30,9,10 inches
Row 31,14,15 inches
Row 32,5,5 inches
Row 33,12,15 inches
Row 34,15,15 inches
Row 35,14,15 inches
Row 36,7,10 inches
Row 37,10,10 inches
Row 38,14,15 inches
Row 39,7,10 inches
Row 40,8,10 inches
Row 41,7,10 inches
Row 42,12,15 inches
Row 43,12,15 inches
Row 44,9,10 inches
Row 45,6,10 inches
Row 46,8,10 inches
Row 47,8,10 inches
Row 48,8,10 inches
Row 49,15,15 inches
Row 50,13,15 inches
Row 51,13,15 inches
Row 52,5,5 inches
Row 53,11,15 inches
Row 54,14,15 inches
Row 55,8,10 inches
Row 56,15,15 inches
Row 57,8,10 inches
Row 58,13,15 inches
Row 59,11,15 inches
Row 60,6,10 inches
Row 61,13,15 inches
Row 62,5,5 inches
Row 63,6,10 inches
Row 64,9,10 inches
Row 65,12,15 inches
Row 66,6,10 inches
Row 67,6,10 inches
Row 68,15,15 inches
Row 69,15,15 inches
Row 70,5,5 inches
Row 71,7,10 inches
Row 72,5,5 inches
Row 73,8,10 inches
Row 74,11,15 inches
Row 75,7,10 inches
Row 76,12,15 inches
Row 77,9,10 inches
Row 78,9,10 inches
Row 79,10,10 inches
Row 80,8,10 inches
Row 81,13,15 inches
Row 82,10,10 inches
Row 83,9,10 inches
Row 84,13,15 inches
Row 85,8,10 inches
Row 86,10,10 inches
Row 87,10,10 inches
Row 88,11,15 inches
Row 89,11,15 inches
Row 90,6,10 inches
Row 91,5,5 inches
Row 92,7,10 inches
Row 93,14,15 inches
Row 94,7,10 inches
Row 95,6,10 inches
Row 96,7,10 inches
Row 97,11,15 inches
Row 98,12,15 inches
Row 99,11,15 inches
Row 100,11,15 inches
Row 101,11,15 inches
Row 102,14,15 inches
Row 103,12,15 inches
Row 104,12,15 inches
Row 105,9,10 inches
Row 106,14,15 inches
Row 107,5,5 inches
Row 108,15,15 inches
Row 109,8,10 inches
Row 110,10,10 inches
Row 111,10,10 inches
Row 112,10,10 inches
Row 113,7,10 inches
Row 114,12,15 inches
Row 115,10,10 inches
Row 116,15,15 inches
Row 117,12,15 inches
Row 118,15,15 inches
Row 119,9,10 inches
Row 120,6,10 inches
Row 121,11,15 inches
Row 122,10,10 inches
Row 123,13,15 inches
Row 124,14,15 inches
Row 125,8,10 inches
Row 126,7,10 inches
Row 127,12,15 inches
Row 128,10,10 inches
Row 129,7,10 inches
Row 130,8,10 inches
Row 131,10,10 inches
Row 132,7,10 inches
Row 133,7,10 inches
Row 134,10,10 inches
Row 135,12,15 inches
Row 136,13,15 inches
Row 137,13,15 inches
Row 138,7,10 inches
Row 139,8,10 inches
Row 140,6,10 inches
Row 141,6,10 inches
Row 142,13,15 inches
Row 143,15,15 inches
Row 144,13,15 inches
Row 145,5,5 inches
Row 146,9,10 inches
Row 147,11,15 inches
Row 148,14,15 inches
Row 149,11,15 inches
Row 150,10,10 inches
Row 151,13,15 inches
Row 152,7,10 inches
Row 153,10,10 inches
Row 154,6,10 inches
Row 155,6,10 inches
Row 156,6,10 inches
Row 157,15,15 inches
Row 158,9,10 inches
Row 159,5,5 inches
Row 160,8,10 inches
Row 161,14,15 inches
Row 162,7,10 inches
Row 163,7,10 inches
Row 164,8,10 inches
Row 165,14,15 inches
Row 166,13,15 inches
Row 167,9,10 inches
Row 168,11,15 inches
Row 169,6,10 inches
Row 170,11,15 inches
Row 171,13,15 inches
Row 172,10,10 inches
Row 173,7,10 inches
Row 174,11,15 inches
Row 175,9,10 inches
