Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,13,15 inches
Row 3,12,15 inches
Row 4,11,15 inches
Row 5,11,15 inches
Row 6,15,15 inches
Row 7,12,15 inches
Row 8,14,15 inches
Row 9,10,10 inches
Row 10,10,10 inches
Row 11,14,15 inches
Row 12,6,10 inches
Row 13,9,10 inches
Row 14,5,5 inches
Row 15,6,10 inches
Row 16,8,10 inches
Row 17,15,15 inches
Row 18,12,15 inches
Row 19,13,15 inches
Row 20,5,5 inches
Row 21,6,10 inches
Row 22,7,10 inches
Row 23,12,15 inches
Row 24,9,10 inches
Row 25,5,5 inches
Row 26,8,10 inches
Row 27,7,10 inches
Row 28,8,10 inches
Row 29,5,5 inches
Row 30,10,10 inches
Row 31,10,10 inches
Row 32,11,15 inches
Row 33,10,10 inches
Row 34,7,10 inches
Row 35,15,15 inches
Row 36,13,15 inches
Row 37,6,10 inches
Row 38,11,15 inches
Row 39,10,10 inches
Row 40,9,10 inches
Row 41,15,15 inches
Row 42,15,15 inches
Row 43,8,10 inches
Row 44,9,10 inches
Row 45,13,15 inches
Row 46,7,10 inches
Row 47,13,15 inches
Row 48,15,15 inches
Row 49,12,15 inches
Row 50,6,10 inches
Row 51,9,10 inches
Row 52,15,15 inches
Row 53,11,15 inches
Row 54,6,10 inches
Row 55,14,15 inches
Row 56,6,10 inches
Row 57,12,15 inches
Row 58,13,15 inches
Row 59,6,10 inches
Row 60,14,15 inches
Row 61,10,10 inches
Row 62,5,5 inches
Row 63,7,10 inches
Row 64,13,15 inches
Row 65,5,5 inches
Row 66,5,5 inches
Row 67,15,15 inches
Row 68,14,15 inches
Row 69,14,15 inches
Row 70,8,10 inches
Row 71,10,10 inches
Row 72,5,5 inches
Row 73,11,15 inches
Row 74,13,15 inches
Row 75,5,5 inches
Row 76,14,15 inches
Row 77,5,5 inches
Row 78,7,10 inches
Row 79,5,5 inches
Row 80,15,15 inches
Row 81,9,10 inches
Row 82,9,10 inches
Row 83,14,15 inches
Row 84,6,10 inches
Row 85,7,10 inches
Row 86,7,10 inches
Row 87,9,10 inches
Row 88,15,15 inches
Row 89,5,5 inches
Row 90,11,15 inches
Row 91,8,10 inches
Row 92,9,10 inches
Row 93,7,10 inches
Row 94,12,15 inches
Row 95,15,15 inches
Row 96,7,10 inches
Row 97,9,10 inches
Row 98,12,15 inches
Row 99,10,10 inches
Row 100,8,10 inches
Row 101,7,10 inches
Row 102,11,15 inches
Row 103,14,15 inches
Row 104,6,10 inches
Row 105,12,15 inches
Row 106,12,15 inches
Row 107,9,10 inches
Row 108,12,15 inches
Row 109,15,15 inches
Row 110,13,15 inches
Row 111,12,15 inches
Row 112,12,15 inches
Row 113,8,10 inches
Row 114,8,10 inches
Row 115,7,10 inches
Row 116,11,15 inches
Row 117,14,15 inches
Row 118,10,10 inches
Row 119,9,10 inches
Row 120,11,15 inches
Row 121,7,10 inches
Row 122,8,10 inches
Row 123,12,15 inches
Row 124,13,15 inches
Row 125,15,15 inches
Row 126,10,10 inches
Row 127,5,5 inches
Row 128,6,10 inches
Row 129,8,10 inches
Row 130,15,15 inches
Row 131,12,15 inches
Row 132,8,10 inches
Row 133,13,15 inches
Row 134,7,10 inches
Row 135,12,15 inches
Row 136,6,10 inches
Row 137,15,15 inches
Row 138,10,10 inches
Row 139,14,15 inches
Row 140,7,10 inches
Row 141,5,5 inches
Row 142,14,15 inches
Row 143,9,10 inches
Row 144,9,10 inches
Row 145,15,15 inches
Row 146,9,10 inches
Row 147,7,10 inches
Row 148,8,10 inches
Row 149,6,10 inches
Row 150,8,10 inches
Row 151,8,10 inches
Row 152,10,10 inches
Row 153,8,10 inches
Row 154,8,10 inches
Row 155,7,10 inches
Row 156,15,15 inches
Row 157,10,10 inches
Row 158,14,15 inches
Row 159,13,15 inches
Row 160,5,5 inches
Row 161,6,10 inches
