Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,15,15 inches,15 inches
Row 6,6,10 inches,15 inches
Row 7,8,10 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,7,10 inches,15 inches
Row 20,13,15 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,9,10 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,10,10 inches,15 inches
Row 34,7,10 inches,15 inches
Row 35,13,15 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,7,10 inches,15 inches
Row 38,9,10 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,8,10 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,12,15 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,6,10 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,6,10 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,7,10 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,13,15 inches,15 inches
Row 66,9,10 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,14,15 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,6,10 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,12,15 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,5,5 inches,15 inches
Row 83,6,10 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,10,10 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,11,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,5,5 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,12,15 inches,15 inches
Row 104,7,10 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,8,10 inches,15 inches
Row 111,6,10 inches,15 inches
Row 112,15,15 inches,15 inches
Row 113,9,10 inches,15 inches
Row 114,7,10 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,11,15 inches,15 inches
Row 117,7,10 inches,15 inches
Row 118,5,5 inches,15 inches
Row 119,8,10 inches,15 inches
Row 120,7,10 inches,15 inches
Row 121,11,15 inches,15 inches
Row 122,14,15 inches,15 inches
Row 123,15,15 inches,15 inches
Row 124,7,10 inches,15 inches
Row 125,13,15 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,13,15 inches,15 inches
Row 128,10,10 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,6,10 inches,15 inches
Row 131,14,15 inches,15 inches
Row 132,7,10 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,10,10 inches,15 inches
Row 135,5,5 inches,15 inches
Row 136,12,15 inches,15 inches
Row 137,5,5 inches,15 inches
Row 138,10,10 inches,15 inches
Row 139,11,15 inches,15 inches
Row 140,6,10 inches,15 inches
Row 141,8,10 inches,15 inches
Row 142,9,10 inches,15 inches
Row 143,14,15 inches,15 inches
Row 144,8,10 inches,15 inches
Row 145,15,15 inches,15 inches
Row 146,8,10 inches,15 inches
Row 147,13,15 inches,15 inches
Row 148,12,15 inches,15 inches
Row 149,7,10 inches,15 inches
Row 150,6,10 inches,15 inches
Row 151,15,15 inches,15 inches
Row 152,10,10 inches,15 inches
Row 153,5,5 inches,15 inches
Row 154,11,15 inches,15 inches
Row 155,8,10 inches,15 inches
Row 156,9,10 inches,15 inches
Row 157,12,15 inches,15 inches
Row 158,13,15 inches,15 inches
Row 159,10,10 inches,15 inches
Row 160,14,15 inches,15 inches
Row 161,15,15 inches,15 inches
Row 162,12,15 inches,15 inches
Row 163,9,10 inches,15 inches
Row 164,5,5 inches,15 inches
Row 165,12,15 inches,15 inches
Row 166,9,10 inches,15 inches
Row 167,11,15 inches,15 inches
Row 168,10,10 inches,15 inches
Row 169,7,10 inches,15 inches
Row 170,13,15 inches,15 inches
Row 171,15,15 inches,15 inches
Row 172,11,15 inches,15 inches
Row 173,10,10 inches,15 inches
Row 174,6,10 inches,15 inches
Row 175,15,15 inches,15 inches
Row 176,7,10 inches,15 inches
Row 177,7,10 inches,15 inches
Row 178,12,15 inches,15 inches
Row 179,9,10 inches,15 inches
Row 180,15,15 inches,15 inches
Row 181,5,5 inches,15 inches
Row 182,10,10 inches,15 inches
Row 183,12,15 inches,15 inches
Row 184,13,15 inches,15 inches
Row 185,15,15 inches,15 inches
