Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,9,10 inches
Row 3,13,15 inches
Row 4,13,15 inches
Row 5,15,15 inches
Row 6,12,15 inches
Row 7,13,15 inches
Row 8,9,10 inches
Row 9,11,15 inches
Row 10,11,15 inches
Row 11,12,15 inches
Row 12,14,15 inches
Row 13,6,10 inches
Row 14,13,15 inches
Row 15,12,15 inches
Row 16,10,10 inches
Row 17,10,10 inches
Row 18,6,10 inches
Row 19,13,15 inches
Row 20,6,10 inches
Row 21,14,15 inches
Row 22,5,5 inches
Row 23,7,10 inches
Row 24,5,5 inches
Row 25,5,5 inches
Row 26,5,5 inches
Row 27,10,10 inches
Row 28,8,10 inches
Row 29,5,5 inches
Row 30,9,10 inches
Row 31,15,15 inches
Row 32,12,15 inches
Row 33,13,15 inches
Row 34,8,10 inches
Row 35,11,15 inches
Row 36,13,15 inches
Row 37,5,5 inches
Row 38,15,15 inches
Row 39,9,10 inches
Row 40,13,15 inches
Row 41,11,15 inches
Row 42,7,10 inches
Row 43,12,15 inches
Row 44,5,5 inches
Row 45,14,15 inches
Row 46,10,10 inches
Row 47,9,10 inches
Row 48,10,10 inches
Row 49,13,15 inches
Row 50,7,10 inches
Row 51,7,10 inches
Row 52,6,10 inches
Row 53,12,15 inches
Row 54,7,10 inches
Row 55,7,10 inches
Row 56,6,10 inches
Row 57,7,10 inches
Row 58,8,10 inches
Row 59,11,15 inches
Row 60,7,10 inches
Row 61,15,15 inches
Row 62,9,10 inches
Row 63,11,15 inches
Row 64,5,5 inches
Row 65,6,10 inches
Row 66,15,15 inches
Row 67,10,10 inches
Row 68,13,15 inches
Row 69,14,15 inches
Row 70,6,10 inches
Row 71,12,15 inches
Row 72,10,10 inches
Row 73,7,10 inches
Row 74,12,15 inches
Row 75,8,10 inches
Row 76,15,15 inches
Row 77,7,10 inches
Row 78,5,5 inches
Row 79,6,10 inches
Row 80,7,10 inches
Row 81,7,10 inches
Row 82,15,15 inches
Row 83,6,10 inches
Row 84,9,10 inches
Row 85,13,15 inches
Row 86,9,10 inches
Row 87,13,15 inches
Row 88,15,15 inches
Row 89,11,15 inches
Row 90,8,10 inches
Row 91,11,15 inches
Row 92,15,15 inches
Row 93,14,15 inches
Row 94,14,15 inches
Row 95,14,15 inches
Row 96,8,10 inches
Row 97,15,15 inches
Row 98,10,10 inches
Row 99,15,15 inches
Row 100,9,10 inches
Row 101,11,15 inches
Row 102,5,5 inches
Row 103,12,15 inches
Row 104,7,10 inches
Row 105,10,10 inches
Row 106,15,15 inches
Row 107,8,10 inches
Row 108,11,15 inches
Row 109,9,10 inches
Row 110,8,10 inches
Row 111,7,10 inches
Row 112,6,10 inches
Row 113,10,10 inches
Row 114,12,15 inches
Row 115,11,15 inches
Row 116,8,10 inches
Row 117,14,15 inches
Row 118,13,15 inches
Row 119,10,10 inches
Row 120,12,15 inches
Row 121,9,10 inches
Row 122,8,10 inches
Row 123,10,10 inches
Row 124,9,10 inches
Row 125,6,10 inches
Row 126,7,10 inches
Row 127,9,10 inches
Row 128,5,5 inches
Row 129,5,5 inches
Row 130,9,10 inches
Row 131,8,10 inches
Row 132,8,10 inches
Row 133,14,15 inches
Row 134,5,5 inches
Row 135,10,10 inches
Row 136,6,10 inches
Row 137,13,15 inches
Row 138,12,15 inches
Row 139,15,15 inches
Row 140,9,10 inches
Row 141,9,10 inches
Row 142,7,10 inches
Row 143,11,15 inches
Row 144,14,15 inches
Row 145,12,15 inches
Row 146,6,10 inches
Row 147,12,15 inches
Row 148,9,10 inches
Row 149,7,10 inches
Row 150,8,10 inches
Row 151,12,15 inches
Row 152,10,10 inches
Row 153,5,5 inches
Row 154,9,10 inches
Row 155,6,10 inches
Row 156,14,15 inches
Row 157,12,15 inches
Row 158,14,15 inches
Row 159,5,5 inches
Row 160,10,10 inches
Row 161,10,10 inches
Row 162,11,15 inches
Row 163,15,15 inches
Row 164,12,15 inches
Row 165,12,15 inches
Row 166,8,10 inches
Row 167,5,5 inches
Row 168,5,5 inches
Row 169,12,15 inches
Row 170,12,15 inches
Row 171,6,10 inches
Row 172,15,15 inches
Row 173,7,10 inches
Row 174,10,10 inches
Row 175,10,10 inches
Row 176,10,10 inches
Row 177,8,10 inches
Row 178,9,10 inches
Row 179,11,15 inches
Row 180,6,10 inches
Row 181,15,15 inches
Row 182,7,10 inches
Row 183,15,15 inches
Row 184,11,15 inches
Row 185,13,15 inches
Row 186,10,10 inches
Row 187,15,15 inches
Row 188,13,15 inches
Row 189,8,10 inches
Row 190,5,5 inches
Row 191,11,15 inches
Row 192,12,15 inches
