Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,5,5 inches
Row 3,10,10 inches
Row 4,10,10 inches
Row 5,9,10 inches
Row 6,5,5 inches
Row 7,8,10 inches
Row 8,14,15 inches
Row 9,12,15 inches
Row 10,12,15 inches
Row 11,8,10 inches
Row 12,15,15 inches
Row 13,10,10 inches
Row 14,5,5 inches
Row 15,13,15 inches
Row 16,5,5 inches
Row 17,12,15 inches
Row 18,8,10 inches
Row 19,10,10 inches
Row 20,5,5 inches
Row 21,11,15 inches
Row 22,8,10 inches
Row 23,7,10 inches
Row 24,13,15 inches
Row 25,9,10 inches
Row 26,11,15 inches
Row 27,10,10 inches
Row 28,14,15 inches
Row 29,7,10 inches
Row 30,9,10 inches
Row 31,14,15 inches
Row 32,5,5 inches
Row 33,5,5 inches
Row 34,7,10 inches
Row 35,10,10 inches
Row 36,8,10 inches
Row 37,13,15 inches
Row 38,11,15 inches
Row 39,13,15 inches
Row 40,6,10 inches
Row 41,5,5 inches
Row 42,10,10 inches
Row 43,15,15 inches
Row 44,14,15 inches
Row 45,6,10 inches
Row 46,7,10 inches
Row 47,15,15 inches
Row 48,13,15 inches
Row 49,5,5 inches
Row 50,6,10 inches
Row 51,11,15 inches
Row 52,7,10 inches
Row 53,5,5 inches
Row 54,14,15 inches
Row 55,11,15 inches
Row 56,9,10 inches
Row 57,14,15 inches
Row 58,5,5 inches
Row 59,9,10 inches
Row 60,14,15 inches
Row 61,8,10 inches
Row 62,11,15 inches
Row 63,5,5 inches
Row 64,11,15 inches
Row 65,6,10 inches
Row 66,5,5 inches
Row 67,13,15 inches
Row 68,14,15 inches
Row 69,11,15 inches
Row 70,7,10 inches
Row 71,10,10 inches
Row 72,6,10 inches
Row 73,10,10 inches
Row 74,15,15 inches
Row 75,7,10 inches
Row 76,13,15 inches
Row 77,9,10 inches
Row 78,14,15 inches
Row 79,7,10 inches
Row 80,10,10 inches
Row 81,5,5 inches
Row 82,8,10 inches
Row 83,10,10 inches
Row 84,12,15 inches
Row 85,13,15 inches
Row 86,11,15 inches
Row 87,14,15 inches
Row 88,15,15 inches
Row 89,12,15 inches
Row 90,12,15 inches
Row 91,9,10 inches
Row 92,14,15 inches
Row 93,12,15 inches
Row 94,7,10 inches
Row 95,5,5 inches
Row 96,11,15 inches
Row 97,15,15 inches
Row 98,9,10 inches
Row 99,7,10 inches
Row 100,15,15 inches
Row 101,8,10 inches
Row 102,13,15 inches
Row 103,8,10 inches
Row 104,6,10 inches
Row 105,6,10 inches
Row 106,5,5 inches
Row 107,8,10 inches
Row 108,15,15 inches
Row 109,7,10 inches
Row 110,14,15 inches
Row 111,5,5 inches
Row 112,14,15 inches
Row 113,15,15 inches
Row 114,6,10 inches
Row 115,12,15 inches
Row 116,11,15 inches
Row 117,7,10 inches
Row 118,7,10 inches
Row 119,9,10 inches
Row 120,13,15 inches
Row 121,11,15 inches
Row 122,12,15 inches
Row 123,12,15 inches
Row 124,10,10 inches
Row 125,13,15 inches
Row 126,6,10 inches
Row 127,12,15 inches
Row 128,10,10 inches
Row 129,6,10 inches
Row 130,5,5 inches
Row 131,15,15 inches
Row 132,9,10 inches
Row 133,11,15 inches
