Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,8,10 inches
Row 3,10,10 inches
Row 4,11,15 inches
Row 5,14,15 inches
Row 6,12,15 inches
Row 7,13,15 inches
Row 8,13,15 inches
Row 9,14,15 inches
Row 10,13,15 inches
Row 11,6,10 inches
Row 12,14,15 inches
Row 13,8,10 inches
Row 14,14,15 inches
Row 15,11,15 inches
Row 16,5,5 inches
Row 17,9,10 inches
Row 18,15,15 inches
Row 19,15,15 inches
Row 20,8,10 inches
Row 21,5,5 inches
Row 22,7,10 inches
Row 23,14,15 inches
Row 24,6,10 inches
Row 25,10,10 inches
Row 26,9,10 inches
Row 27,8,10 inches
Row 28,13,15 inches
Row 29,14,15 inches
Row 30,15,15 inches
Row 31,6,10 inches
Row 32,7,10 inches
Row 33,13,15 inches
Row 34,10,10 inches
Row 35,8,10 inches
Row 36,13,15 inches
Row 37,11,15 inches
Row 38,7,10 inches
Row 39,13,15 inches
Row 40,8,10 inches
Row 41,9,10 inches
Row 42,12,15 inches
Row 43,11,15 inches
Row 44,9,10 inches
Row 45,7,10 inches
Row 46,10,10 inches
Row 47,11,15 inches
Row 48,10,10 inches
Row 49,14,15 inches
Row 50,7,10 inches
Row 51,14,15 inches
Row 52,11,15 inches
Row 53,12,15 inches
Row 54,12,15 inches
Row 55,8,10 inches
Row 56,9,10 inches
Row 57,7,10 inches
Row 58,6,10 inches
Row 59,8,10 inches
Row 60,9,10 inches
Row 61,5,5 inches
Row 62,9,10 inches
Row 63,8,10 inches
Row 64,6,10 inches
Row 65,9,10 inches
Row 66,8,10 inches
Row 67,5,5 inches
Row 68,14,15 inches
Row 69,8,10 inches
Row 70,11,15 inches
Row 71,9,10 inches
Row 72,15,15 inches
Row 73,15,15 inches
Row 74,13,15 inches
Row 75,8,10 inches
Row 76,15,15 inches
Row 77,6,10 inches
Row 78,12,15 inches
Row 79,6,10 inches
Row 80,11,15 inches
Row 81,14,15 inches
Row 82,5,5 inches
Row 83,12,15 inches
Row 84,7,10 inches
Row 85,13,15 inches
Row 86,15,15 inches
Row 87,14,15 inches
Row 88,10,10 inches
Row 89,13,15 inches
Row 90,6,10 inches
Row 91,6,10 inches
Row 92,11,15 inches
Row 93,8,10 inches
Row 94,7,10 inches
Row 95,6,10 inches
Row 96,11,15 inches
Row 97,13,15 inches
Row 98,7,10 inches
Row 99,6,10 inches
Row 100,13,15 inches
Row 101,8,10 inches
Row 102,15,15 inches
