Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,5,5 inches
Row 3,12,15 inches
Row 4,12,15 inches
Row 5,10,10 inches
Row 6,10,10 inches
Row 7,10,10 inches
Row 8,6,10 inches
Row 9,8,10 inches
Row 10,9,10 inches
Row 11,15,15 inches
Row 12,8,10 inches
Row 13,7,10 inches
Row 14,11,15 inches
Row 15,8,10 inches
Row 16,5,5 inches
Row 17,9,10 inches
Row 18,11,15 inches
Row 19,15,15 inches
Row 20,7,10 inches
Row 21,10,10 inches
Row 22,6,10 inches
Row 23,13,15 inches
Row 24,15,15 inches
Row 25,7,10 inches
Row 26,10,10 inches
Row 27,7,10 inches
Row 28,5,5 inches
Row 29,8,10 inches
Row 30,7,10 inches
Row 31,11,15 inches
Row 32,11,15 inches
Row 33,11,15 inches
Row 34,13,15 inches
Row 35,9,10 inches
Row 36,7,10 inches
Row 37,5,5 inches
Row 38,14,15 inches
Row 39,15,15 inches
Row 40,7,10 inches
Row 41,14,15 inches
Row 42,5,5 inches
Row 43,5,5 inches
Row 44,11,15 inches
Row 45,11,15 inches
Row 46,11,15 inches
Row 47,10,10 inches
Row 48,15,15 inches
Row 49,12,15 inches
Row 50,15,15 inches
Row 51,7,10 inches
Row 52,10,10 inches
Row 53,6,10 inches
Row 54,6,10 inches
Row 55,14,15 inches
Row 56,13,15 inches
Row 57,10,10 inches
Row 58,7,10 inches
Row 59,5,5 inches
Row 60,5,5 inches
Row 61,12,15 inches
Row 62,13,15 inches
Row 63,8,10 inches
Row 64,12,15 inches
Row 65,12,15 inches
Row 66,15,15 inches
Row 67,6,10 inches
Row 68,6,10 inches
Row 69,14,15 inches
Row 70,11,15 inches
Row 71,5,5 inches
Row 72,15,15 inches
Row 73,15,15 inches
Row 74,10,10 inches
Row 75,10,10 inches
Row 76,12,15 inches
Row 77,12,15 inches
Row 78,12,15 inches
Row 79,5,5 inches
Row 80,7,10 inches
Row 81,6,10 inches
Row 82,11,15 inches
Row 83,12,15 inches
Row 84,11,15 inches
Row 85,14,15 inches
Row 86,8,10 inches
Row 87,7,10 inches
Row 88,10,10 inches
Row 89,7,10 inches
Row 90,6,10 inches
Row 91,7,10 inches
Row 92,5,5 inches
Row 93,8,10 inches
Row 94,11,15 inches
Row 95,8,10 inches
Row 96,13,15 inches
Row 97,15,15 inches
Row 98,9,10 inches
Row 99,9,10 inches
Row 100,14,15 inches
Row 101,9,10 inches
Row 102,15,15 inches
Row 103,10,10 inches
Row 104,6,10 inches
