Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,8,10 inches
Row 3,8,10 inches
Row 4,11,15 inches
Row 5,9,10 inches
Row 6,10,10 inches
Row 7,6,10 inches
Row 8,12,15 inches
Row 9,6,10 inches
Row 10,5,5 inches
Row 11,7,10 inches
Row 12,13,15 inches
Row 13,6,10 inches
Row 14,13,15 inches
Row 15,8,10 inches
Row 16,12,15 inches
Row 17,12,15 inches
Row 18,7,10 inches
Row 19,7,10 inches
Row 20,9,10 inches
Row 21,13,15 inches
Row 22,13,15 inches
Row 23,9,10 inches
Row 24,14,15 inches
Row 25,10,10 inches
Row 26,11,15 inches
Row 27,10,10 inches
Row 28,8,10 inches
Row 29,13,15 inches
Row 30,15,15 inches
Row 31,7,10 inches
Row 32,10,10 inches
Row 33,8,10 inches
Row 34,13,15 inches
Row 35,10,10 inches
Row 36,5,5 inches
Row 37,14,15 inches
Row 38,6,10 inches
Row 39,15,15 inches
Row 40,10,10 inches
Row 41,10,10 inches
Row 42,13,15 inches
Row 43,6,10 inches
Row 44,7,10 inches
Row 45,9,10 inches
Row 46,14,15 inches
Row 47,13,15 inches
Row 48,5,5 inches
Row 49,5,5 inches
Row 50,15,15 inches
Row 51,10,10 inches
Row 52,14,15 inches
Row 53,10,10 inches
Row 54,10,10 inches
Row 55,14,15 inches
Row 56,9,10 inches
Row 57,5,5 inches
Row 58,14,15 inches
Row 59,9,10 inches
Row 60,10,10 inches
Row 61,7,10 inches
Row 62,7,10 inches
Row 63,6,10 inches
Row 64,10,10 inches
Row 65,13,15 inches
Row 66,8,10 inches
Row 67,15,15 inches
Row 68,15,15 inches
Row 69,14,15 inches
Row 70,5,5 inches
Row 71,13,15 inches
Row 72,5,5 inches
Row 73,8,10 inches
Row 74,15,15 inches
Row 75,12,15 inches
Row 76,15,15 inches
Row 77,12,15 inches
Row 78,8,10 inches
Row 79,15,15 inches
Row 80,8,10 inches
Row 81,6,10 inches
Row 82,6,10 inches
Row 83,15,15 inches
Row 84,15,15 inches
Row 85,5,5 inches
Row 86,8,10 inches
Row 87,9,10 inches
Row 88,5,5 inches
Row 89,14,15 inches
Row 90,13,15 inches
Row 91,8,10 inches
Row 92,11,15 inches
Row 93,9,10 inches
Row 94,5,5 inches
Row 95,14,15 inches
Row 96,6,10 inches
Row 97,8,10 inches
Row 98,13,15 inches
Row 99,13,15 inches
Row 100,11,15 inches
Row 101,8,10 inches
Row 102,13,15 inches
Row 103,9,10 inches
Row 104,6,10 inches
Row 105,6,10 inches
Row 106,13,15 inches
Row 107,13,15 inches
Row 108,7,10 inches
Row 109,7,10 inches
Row 110,5,5 inches
Row 111,11,15 inches
Row 112,7,10 inches
Row 113,13,15 inches
Row 114,13,15 inches
Row 115,8,10 inches
Row 116,15,15 inches
Row 117,6,10 inches
Row 118,8,10 inches
Row 119,10,10 inches
Row 120,9,10 inches
Row 121,6,10 inches
Row 122,9,10 inches
Row 123,5,5 inches
Row 124,14,15 inches
Row 125,15,15 inches
Row 126,5,5 inches
Row 127,15,15 inches
Row 128,15,15 inches
Row 129,10,10 inches
Row 130,6,10 inches
Row 131,11,15 inches
Row 132,5,5 inches
Row 133,9,10 inches
Row 134,7,10 inches
Row 135,13,15 inches
Row 136,11,15 inches
Row 137,15,15 inches
Row 138,5,5 inches
Row 139,5,5 inches
Row 140,6,10 inches
Row 141,15,15 inches
Row 142,12,15 inches
Row 143,8,10 inches
Row 144,8,10 inches
Row 145,12,15 inches
Row 146,9,10 inches
Row 147,15,15 inches
Row 148,15,15 inches
Row 149,11,15 inches
Row 150,12,15 inches
Row 151,8,10 inches
Row 152,13,15 inches
Row 153,11,15 inches
Row 154,9,10 inches
Row 155,7,10 inches
Row 156,9,10 inches
Row 157,7,10 inches
Row 158,8,10 inches
Row 159,5,5 inches
Row 160,8,10 inches
Row 161,14,15 inches
Row 162,8,10 inches
Row 163,9,10 inches
Row 164,10,10 inches
Row 165,6,10 inches
Row 166,14,15 inches
Row 167,13,15 inches
Row 168,14,15 inches
Row 169,8,10 inches
Row 170,10,10 inches
Row 171,5,5 inches
