Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,7,10 inches
Row 3,9,10 inches
Row 4,15,15 inches
Row 5,9,10 inches
Row 6,6,10 inches
Row 7,9,10 inches
Row 8,5,5 inches
Row 9,12,15 inches
Row 10,13,15 inches
Row 11,7,10 inches
Row 12,5,5 inches
Row 13,9,10 inches
Row 14,14,15 inches
Row 15,15,15 inches
Row 16,5,5 inches
Row 17,13,15 inches
Row 18,10,10 inches
Row 19,15,15 inches
Row 20,15,15 inches
Row 21,12,15 inches
Row 22,6,10 inches
Row 23,6,10 inches
Row 24,7,10 inches
Row 25,7,10 inches
Row 26,15,15 inches
Row 27,13,15 inches
Row 28,7,10 inches
Row 29,14,15 inches
Row 30,11,15 inches
Row 31,12,15 inches
Row 32,5,5 inches
Row 33,10,10 inches
Row 34,15,15 inches
Row 35,5,5 inches
Row 36,12,15 inches
Row 37,15,15 inches
Row 38,9,10 inches
Row 39,9,10 inches
Row 40,5,5 inches
Row 41,15,15 inches
Row 42,15,15 inches
Row 43,12,15 inches
Row 44,5,5 inches
Row 45,7,10 inches
Row 46,5,5 inches
Row 47,9,10 inches
Row 48,8,10 inches
Row 49,8,10 inches
Row 50,8,10 inches
Row 51,13,15 inches
Row 52,12,15 inches
Row 53,11,15 inches
Row 54,9,10 inches
Row 55,11,15 inches
Row 56,7,10 inches
Row 57,7,10 inches
Row 58,10,10 inches
Row 59,11,15 inches
Row 60,15,15 inches
Row 61,7,10 inches
Row 62,5,5 inches
Row 63,13,15 inches
Row 64,8,10 inches
Row 65,12,15 inches
Row 66,10,10 inches
Row 67,8,10 inches
Row 68,9,10 inches
Row 69,13,15 inches
Row 70,11,15 inches
Row 71,12,15 inches
Row 72,11,15 inches
Row 73,9,10 inches
Row 74,7,10 inches
Row 75,6,10 inches
Row 76,14,15 inches
Row 77,15,15 inches
Row 78,15,15 inches
Row 79,8,10 inches
Row 80,13,15 inches
Row 81,12,15 inches
Row 82,7,10 inches
Row 83,10,10 inches
Row 84,8,10 inches
Row 85,9,10 inches
Row 86,13,15 inches
Row 87,7,10 inches
Row 88,12,15 inches
Row 89,6,10 inches
Row 90,15,15 inches
Row 91,13,15 inches
Row 92,7,10 inches
Row 93,5,5 inches
Row 94,5,5 inches
Row 95,15,15 inches
Row 96,13,15 inches
Row 97,11,15 inches
Row 98,6,10 inches
Row 99,10,10 inches
Row 100,12,15 inches
Row 101,11,15 inches
Row 102,15,15 inches
Row 103,5,5 inches
Row 104,6,10 inches
Row 105,13,15 inches
Row 106,6,10 inches
Row 107,13,15 inches
Row 108,6,10 inches
Row 109,5,5 inches
Row 110,9,10 inches
Row 111,7,10 inches
Row 112,9,10 inches
Row 113,9,10 inches
Row 114,12,15 inches
Row 115,11,15 inches
Row 116,9,10 inches
Row 117,6,10 inches
Row 118,8,10 inches
Row 119,11,15 inches
Row 120,7,10 inches
Row 121,8,10 inches
Row 122,14,15 inches
Row 123,7,10 inches
Row 124,10,10 inches
Row 125,10,10 inches
Row 126,11,15 inches
Row 127,15,15 inches
Row 128,15,15 inches
Row 129,12,15 inches
Row 130,9,10 inches
Row 131,8,10 inches
Row 132,6,10 inches
Row 133,13,15 inches
Row 134,8,10 inches
Row 135,8,10 inches
Row 136,15,15 inches
Row 137,9,10 inches
Row 138,11,15 inches
Row 139,15,15 inches
Row 140,5,5 inches
Row 141,6,10 inches
Row 142,12,15 inches
Row 143,14,15 inches
Row 144,10,10 inches
Row 145,10,10 inches
Row 146,15,15 inches
Row 147,10,10 inches
Row 148,11,15 inches
Row 149,5,5 inches
Row 150,12,15 inches
Row 151,6,10 inches
Row 152,14,15 inches
Row 153,14,15 inches
Row 154,10,10 inches
Row 155,10,10 inches
Row 156,8,10 inches
Row 157,7,10 inches
Row 158,14,15 inches
Row 159,11,15 inches
Row 160,5,5 inches
Row 161,12,15 inches
Row 162,10,10 inches
Row 163,11,15 inches
Row 164,9,10 inches
Row 165,14,15 inches
Row 166,7,10 inches
Row 167,15,15 inches
Row 168,13,15 inches
Row 169,6,10 inches
Row 170,5,5 inches
Row 171,10,10 inches
Row 172,14,15 inches
Row 173,6,10 inches
Row 174,9,10 inches
Row 175,5,5 inches
Row 176,12,15 inches
Row 177,6,10 inches
Row 178,10,10 inches
Row 179,6,10 inches
Row 180,10,10 inches
Row 181,12,15 inches
Row 182,13,15 inches
Row 183,10,10 inches
Row 184,8,10 inches
Row 185,7,10 inches
Row 186,6,10 inches
