Row,Number of Houses,Pipe Size,pipe_size
Row 1,14,15 inches,15 inches
Row 2,9,10 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,8,10 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,7,10 inches,15 inches
Row 11,6,10 inches,15 inches
Row 12,7,10 inches,15 inches
Row 13,7,10 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,15,15 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,7,10 inches,15 inches
Row 28,12,15 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,8,10 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,14,15 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,6,10 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,8,10 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,7,10 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,12,15 inches,15 inches
Row 58,5,5 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,11,15 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,13,15 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,10,10 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,13,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,7,10 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,5,5 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,7,10 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,6,10 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,13,15 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,5,5 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,5,5 inches,15 inches
Row 102,8,10 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,14,15 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,5,5 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,14,15 inches,15 inches
Row 109,12,15 inches,15 inches
Row 110,12,15 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,5,5 inches,15 inches
Row 113,12,15 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,6,10 inches,15 inches
Row 116,9,10 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,8,10 inches,15 inches
Row 119,12,15 inches,15 inches
Row 120,9,10 inches,15 inches
Row 121,10,10 inches,15 inches
Row 122,12,15 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,13,15 inches,15 inches
Row 125,11,15 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,5,5 inches,15 inches
Row 128,15,15 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,15,15 inches,15 inches
Row 132,5,5 inches,15 inches
Row 133,8,10 inches,15 inches
Row 134,12,15 inches,15 inches
Row 135,14,15 inches,15 inches
Row 136,10,10 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,13,15 inches,15 inches
Row 139,10,10 inches,15 inches
Row 140,8,10 inches,15 inches
Row 141,14,15 inches,15 inches
Row 142,11,15 inches,15 inches
Row 143,12,15 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,10,10 inches,15 inches
