Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,11,15 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,14,15 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,14,15 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,14,15 inches,15 inches
Row 21,5,5 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,11,15 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,11,15 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,12,15 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,14,15 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,11,15 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,7,10 inches,15 inches
Row 54,6,10 inches,15 inches
Row 55,15,15 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,12,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,9,10 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,8,10 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,6,10 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,15,15 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,6,10 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,6,10 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,15,15 inches,15 inches
Row 96,10,10 inches,15 inches
Row 97,13,15 inches,15 inches
Row 98,10,10 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,12,15 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,9,10 inches,15 inches
Row 105,13,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,5,5 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,14,15 inches,15 inches
Row 113,7,10 inches,15 inches
Row 114,14,15 inches,15 inches
Row 115,10,10 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,6,10 inches,15 inches
Row 121,7,10 inches,15 inches
Row 122,9,10 inches,15 inches
Row 123,10,10 inches,15 inches
Row 124,15,15 inches,15 inches
Row 125,5,5 inches,15 inches
Row 126,14,15 inches,15 inches
Row 127,7,10 inches,15 inches
Row 128,13,15 inches,15 inches
