Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,13,15 inches,15 inches
Row 7,8,10 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,15,15 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,8,10 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,7,10 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,7,10 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,10,10 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,15,15 inches,15 inches
Row 28,14,15 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,11,15 inches,15 inches
Row 36,7,10 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,9,10 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,9,10 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,8,10 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,11,15 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,9,10 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,7,10 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,14,15 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,6,10 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,10,10 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,11,15 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,11,15 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,12,15 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,10,10 inches,15 inches
