Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,6,10 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,6,10 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,5,5 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,15,15 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,11,15 inches,15 inches
Row 25,14,15 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,8,10 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,12,15 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,15,15 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,8,10 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,9,10 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,11,15 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,9,10 inches,15 inches
Row 67,8,10 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,14,15 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,5,5 inches,15 inches
Row 74,14,15 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,6,10 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,7,10 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,10,10 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,11,15 inches,15 inches
Row 91,13,15 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,5,5 inches,15 inches
Row 100,13,15 inches,15 inches
Row 101,12,15 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,10,10 inches,15 inches
Row 105,6,10 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,15,15 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,7,10 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,11,15 inches,15 inches
Row 117,15,15 inches,15 inches
Row 118,15,15 inches,15 inches
Row 119,14,15 inches,15 inches
Row 120,15,15 inches,15 inches
Row 121,8,10 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,5,5 inches,15 inches
Row 126,15,15 inches,15 inches
Row 127,10,10 inches,15 inches
Row 128,11,15 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,5,5 inches,15 inches
Row 131,13,15 inches,15 inches
Row 132,6,10 inches,15 inches
Row 133,11,15 inches,15 inches
Row 134,10,10 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,12,15 inches,15 inches
Row 137,14,15 inches,15 inches
Row 138,11,15 inches,15 inches
Row 139,15,15 inches,15 inches
Row 140,7,10 inches,15 inches
Row 141,6,10 inches,15 inches
Row 142,9,10 inches,15 inches
Row 143,7,10 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,9,10 inches,15 inches
Row 146,14,15 inches,15 inches
Row 147,11,15 inches,15 inches
Row 148,12,15 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,11,15 inches,15 inches
Row 151,15,15 inches,15 inches
Row 152,8,10 inches,15 inches
Row 153,9,10 inches,15 inches
Row 154,13,15 inches,15 inches
Row 155,5,5 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,9,10 inches,15 inches
Row 158,15,15 inches,15 inches
Row 159,9,10 inches,15 inches
Row 160,15,15 inches,15 inches
Row 161,15,15 inches,15 inches
Row 162,8,10 inches,15 inches
Row 163,11,15 inches,15 inches
Row 164,10,10 inches,15 inches
Row 165,5,5 inches,15 inches
Row 166,7,10 inches,15 inches
Row 167,6,10 inches,15 inches
Row 168,6,10 inches,15 inches
Row 169,9,10 inches,15 inches
Row 170,9,10 inches,15 inches
Row 171,10,10 inches,15 inches
Row 172,11,15 inches,15 inches
Row 173,9,10 inches,15 inches
Row 174,15,15 inches,15 inches
Row 175,5,5 inches,15 inches
Row 176,7,10 inches,15 inches
Row 177,9,10 inches,15 inches
Row 178,14,15 inches,15 inches
Row 179,15,15 inches,15 inches
Row 180,10,10 inches,15 inches
Row 181,14,15 inches,15 inches
Row 182,14,15 inches,15 inches
Row 183,14,15 inches,15 inches
Row 184,9,10 inches,15 inches
Row 185,13,15 inches,15 inches
Row 186,8,10 inches,15 inches
Row 187,14,15 inches,15 inches
Row 188,9,10 inches,15 inches
Row 189,9,10 inches,15 inches
Row 190,14,15 inches,15 inches
Row 191,6,10 inches,15 inches
Row 192,8,10 inches,15 inches
Row 193,5,5 inches,15 inches
Row 194,9,10 inches,15 inches
