Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,8,10 inches
Row 3,11,15 inches
Row 4,6,10 inches
Row 5,5,5 inches
Row 6,14,15 inches
Row 7,15,15 inches
Row 8,5,5 inches
Row 9,12,15 inches
Row 10,11,15 inches
Row 11,5,5 inches
Row 12,5,5 inches
Row 13,13,15 inches
Row 14,5,5 inches
Row 15,14,15 inches
Row 16,13,15 inches
Row 17,11,15 inches
Row 18,8,10 inches
Row 19,9,10 inches
Row 20,10,10 inches
Row 21,13,15 inches
Row 22,13,15 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,15,15 inches
Row 26,13,15 inches
Row 27,5,5 inches
Row 28,14,15 inches
Row 29,7,10 inches
Row 30,15,15 inches
Row 31,13,15 inches
Row 32,11,15 inches
Row 33,6,10 inches
Row 34,9,10 inches
Row 35,10,10 inches
Row 36,10,10 inches
Row 37,15,15 inches
Row 38,9,10 inches
Row 39,14,15 inches
Row 40,8,10 inches
Row 41,11,15 inches
Row 42,14,15 inches
Row 43,6,10 inches
Row 44,15,15 inches
Row 45,13,15 inches
Row 46,10,10 inches
Row 47,6,10 inches
Row 48,12,15 inches
Row 49,8,10 inches
Row 50,15,15 inches
Row 51,14,15 inches
Row 52,14,15 inches
Row 53,15,15 inches
Row 54,6,10 inches
Row 55,10,10 inches
Row 56,15,15 inches
Row 57,9,10 inches
Row 58,11,15 inches
Row 59,8,10 inches
Row 60,14,15 inches
Row 61,14,15 inches
Row 62,9,10 inches
Row 63,5,5 inches
Row 64,13,15 inches
Row 65,13,15 inches
Row 66,6,10 inches
Row 67,14,15 inches
Row 68,6,10 inches
Row 69,15,15 inches
Row 70,11,15 inches
Row 71,8,10 inches
Row 72,8,10 inches
Row 73,10,10 inches
Row 74,13,15 inches
Row 75,13,15 inches
Row 76,6,10 inches
Row 77,11,15 inches
Row 78,5,5 inches
Row 79,9,10 inches
Row 80,12,15 inches
Row 81,9,10 inches
Row 82,8,10 inches
Row 83,14,15 inches
Row 84,12,15 inches
Row 85,12,15 inches
Row 86,5,5 inches
Row 87,11,15 inches
Row 88,5,5 inches
Row 89,5,5 inches
Row 90,6,10 inches
Row 91,10,10 inches
Row 92,8,10 inches
Row 93,6,10 inches
Row 94,13,15 inches
Row 95,12,15 inches
Row 96,8,10 inches
Row 97,7,10 inches
Row 98,9,10 inches
Row 99,10,10 inches
Row 100,11,15 inches
Row 101,8,10 inches
Row 102,13,15 inches
Row 103,9,10 inches
Row 104,9,10 inches
Row 105,11,15 inches
Row 106,12,15 inches
Row 107,9,10 inches
Row 108,11,15 inches
Row 109,6,10 inches
Row 110,14,15 inches
Row 111,11,15 inches
Row 112,11,15 inches
Row 113,6,10 inches
Row 114,6,10 inches
Row 115,10,10 inches
Row 116,14,15 inches
