Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,14,15 inches
Row 3,7,10 inches
Row 4,8,10 inches
Row 5,10,10 inches
Row 6,9,10 inches
Row 7,13,15 inches
Row 8,5,5 inches
Row 9,7,10 inches
Row 10,7,10 inches
Row 11,5,5 inches
Row 12,5,5 inches
Row 13,15,15 inches
Row 14,14,15 inches
Row 15,15,15 inches
Row 16,12,15 inches
Row 17,15,15 inches
Row 18,11,15 inches
Row 19,15,15 inches
Row 20,10,10 inches
Row 21,5,5 inches
Row 22,7,10 inches
Row 23,7,10 inches
Row 24,6,10 inches
Row 25,13,15 inches
Row 26,13,15 inches
Row 27,11,15 inches
Row 28,6,10 inches
Row 29,8,10 inches
Row 30,6,10 inches
Row 31,9,10 inches
Row 32,7,10 inches
Row 33,12,15 inches
Row 34,13,15 inches
Row 35,14,15 inches
Row 36,13,15 inches
Row 37,5,5 inches
Row 38,11,15 inches
Row 39,13,15 inches
Row 40,6,10 inches
Row 41,7,10 inches
Row 42,14,15 inches
Row 43,5,5 inches
Row 44,5,5 inches
Row 45,5,5 inches
Row 46,8,10 inches
Row 47,12,15 inches
Row 48,6,10 inches
Row 49,13,15 inches
Row 50,14,15 inches
Row 51,14,15 inches
Row 52,11,15 inches
Row 53,14,15 inches
Row 54,12,15 inches
Row 55,8,10 inches
Row 56,5,5 inches
Row 57,14,15 inches
Row 58,12,15 inches
Row 59,12,15 inches
Row 60,13,15 inches
Row 61,10,10 inches
Row 62,7,10 inches
Row 63,9,10 inches
Row 64,6,10 inches
Row 65,11,15 inches
Row 66,10,10 inches
Row 67,5,5 inches
Row 68,15,15 inches
Row 69,8,10 inches
Row 70,15,15 inches
Row 71,10,10 inches
Row 72,8,10 inches
Row 73,13,15 inches
Row 74,13,15 inches
Row 75,8,10 inches
Row 76,12,15 inches
Row 77,14,15 inches
Row 78,5,5 inches
Row 79,14,15 inches
Row 80,14,15 inches
Row 81,13,15 inches
Row 82,9,10 inches
Row 83,8,10 inches
Row 84,5,5 inches
Row 85,12,15 inches
Row 86,9,10 inches
Row 87,12,15 inches
Row 88,5,5 inches
Row 89,7,10 inches
Row 90,13,15 inches
Row 91,5,5 inches
Row 92,10,10 inches
Row 93,7,10 inches
Row 94,6,10 inches
Row 95,10,10 inches
Row 96,7,10 inches
Row 97,14,15 inches
Row 98,6,10 inches
Row 99,11,15 inches
Row 100,9,10 inches
Row 101,6,10 inches
Row 102,14,15 inches
Row 103,7,10 inches
Row 104,15,15 inches
Row 105,7,10 inches
Row 106,15,15 inches
Row 107,5,5 inches
Row 108,5,5 inches
Row 109,12,15 inches
Row 110,12,15 inches
Row 111,5,5 inches
Row 112,12,15 inches
Row 113,7,10 inches
Row 114,9,10 inches
Row 115,14,15 inches
Row 116,13,15 inches
Row 117,15,15 inches
Row 118,5,5 inches
Row 119,15,15 inches
Row 120,12,15 inches
Row 121,11,15 inches
Row 122,10,10 inches
Row 123,7,10 inches
