Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,13,15 inches
Row 3,11,15 inches
Row 4,11,15 inches
Row 5,12,15 inches
Row 6,7,10 inches
Row 7,7,10 inches
Row 8,15,15 inches
Row 9,14,15 inches
Row 10,10,10 inches
Row 11,5,5 inches
Row 12,8,10 inches
Row 13,15,15 inches
Row 14,13,15 inches
Row 15,5,5 inches
Row 16,6,10 inches
Row 17,14,15 inches
Row 18,12,15 inches
Row 19,15,15 inches
Row 20,6,10 inches
Row 21,15,15 inches
Row 22,10,10 inches
Row 23,10,10 inches
Row 24,10,10 inches
Row 25,13,15 inches
Row 26,9,10 inches
Row 27,14,15 inches
Row 28,11,15 inches
Row 29,8,10 inches
Row 30,5,5 inches
Row 31,11,15 inches
Row 32,11,15 inches
Row 33,15,15 inches
Row 34,10,10 inches
Row 35,7,10 inches
Row 36,12,15 inches
Row 37,14,15 inches
Row 38,12,15 inches
Row 39,7,10 inches
Row 40,6,10 inches
Row 41,7,10 inches
Row 42,8,10 inches
Row 43,11,15 inches
Row 44,14,15 inches
Row 45,10,10 inches
Row 46,6,10 inches
Row 47,9,10 inches
Row 48,5,5 inches
Row 49,12,15 inches
Row 50,11,15 inches
Row 51,10,10 inches
Row 52,13,15 inches
Row 53,15,15 inches
Row 54,8,10 inches
Row 55,13,15 inches
Row 56,5,5 inches
Row 57,8,10 inches
Row 58,5,5 inches
Row 59,7,10 inches
Row 60,13,15 inches
Row 61,6,10 inches
Row 62,10,10 inches
Row 63,5,5 inches
Row 64,10,10 inches
Row 65,12,15 inches
Row 66,9,10 inches
Row 67,8,10 inches
Row 68,6,10 inches
Row 69,11,15 inches
Row 70,6,10 inches
Row 71,12,15 inches
Row 72,14,15 inches
Row 73,12,15 inches
Row 74,14,15 inches
Row 75,8,10 inches
Row 76,14,15 inches
Row 77,15,15 inches
Row 78,9,10 inches
Row 79,9,10 inches
Row 80,5,5 inches
Row 81,9,10 inches
Row 82,14,15 inches
Row 83,14,15 inches
Row 84,7,10 inches
Row 85,5,5 inches
Row 86,6,10 inches
Row 87,12,15 inches
Row 88,14,15 inches
Row 89,7,10 inches
Row 90,7,10 inches
Row 91,10,10 inches
Row 92,9,10 inches
Row 93,8,10 inches
Row 94,10,10 inches
Row 95,11,15 inches
Row 96,11,15 inches
Row 97,8,10 inches
Row 98,13,15 inches
Row 99,12,15 inches
Row 100,12,15 inches
Row 101,14,15 inches
