Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,14,15 inches
Row 3,14,15 inches
Row 4,15,15 inches
Row 5,11,15 inches
Row 6,8,10 inches
Row 7,10,10 inches
Row 8,6,10 inches
Row 9,6,10 inches
Row 10,6,10 inches
Row 11,10,10 inches
Row 12,5,5 inches
Row 13,12,15 inches
Row 14,8,10 inches
Row 15,13,15 inches
Row 16,11,15 inches
Row 17,8,10 inches
Row 18,5,5 inches
Row 19,6,10 inches
Row 20,9,10 inches
Row 21,14,15 inches
Row 22,6,10 inches
Row 23,5,5 inches
Row 24,10,10 inches
Row 25,11,15 inches
Row 26,8,10 inches
Row 27,6,10 inches
Row 28,7,10 inches
Row 29,15,15 inches
Row 30,7,10 inches
Row 31,11,15 inches
Row 32,10,10 inches
Row 33,5,5 inches
Row 34,8,10 inches
Row 35,6,10 inches
Row 36,14,15 inches
Row 37,12,15 inches
Row 38,9,10 inches
Row 39,11,15 inches
Row 40,9,10 inches
Row 41,7,10 inches
Row 42,8,10 inches
Row 43,13,15 inches
Row 44,12,15 inches
Row 45,5,5 inches
Row 46,13,15 inches
Row 47,8,10 inches
Row 48,10,10 inches
Row 49,7,10 inches
Row 50,13,15 inches
Row 51,8,10 inches
Row 52,5,5 inches
Row 53,7,10 inches
Row 54,15,15 inches
Row 55,8,10 inches
Row 56,11,15 inches
Row 57,6,10 inches
Row 58,8,10 inches
Row 59,11,15 inches
Row 60,6,10 inches
Row 61,14,15 inches
Row 62,6,10 inches
Row 63,14,15 inches
Row 64,10,10 inches
Row 65,6,10 inches
Row 66,5,5 inches
Row 67,10,10 inches
Row 68,7,10 inches
Row 69,15,15 inches
Row 70,5,5 inches
Row 71,5,5 inches
Row 72,15,15 inches
Row 73,8,10 inches
Row 74,12,15 inches
Row 75,9,10 inches
Row 76,6,10 inches
Row 77,6,10 inches
Row 78,5,5 inches
Row 79,9,10 inches
Row 80,5,5 inches
Row 81,14,15 inches
Row 82,9,10 inches
Row 83,7,10 inches
Row 84,14,15 inches
Row 85,13,15 inches
Row 86,10,10 inches
Row 87,8,10 inches
Row 88,7,10 inches
Row 89,9,10 inches
Row 90,15,15 inches
Row 91,5,5 inches
Row 92,6,10 inches
Row 93,10,10 inches
Row 94,6,10 inches
Row 95,6,10 inches
Row 96,14,15 inches
Row 97,6,10 inches
Row 98,6,10 inches
Row 99,7,10 inches
Row 100,9,10 inches
Row 101,7,10 inches
Row 102,9,10 inches
Row 103,15,15 inches
Row 104,7,10 inches
Row 105,7,10 inches
Row 106,9,10 inches
Row 107,9,10 inches
Row 108,11,15 inches
Row 109,15,15 inches
Row 110,5,5 inches
Row 111,9,10 inches
Row 112,5,5 inches
Row 113,8,10 inches
Row 114,13,15 inches
Row 115,6,10 inches
Row 116,14,15 inches
Row 117,14,15 inches
Row 118,5,5 inches
Row 119,6,10 inches
Row 120,7,10 inches
Row 121,15,15 inches
Row 122,11,15 inches
Row 123,8,10 inches
Row 124,11,15 inches
Row 125,15,15 inches
Row 126,5,5 inches
Row 127,6,10 inches
Row 128,8,10 inches
Row 129,5,5 inches
Row 130,11,15 inches
Row 131,7,10 inches
Row 132,12,15 inches
Row 133,15,15 inches
Row 134,13,15 inches
Row 135,5,5 inches
Row 136,7,10 inches
Row 137,13,15 inches
Row 138,9,10 inches
Row 139,12,15 inches
Row 140,14,15 inches
Row 141,15,15 inches
Row 142,11,15 inches
Row 143,14,15 inches
Row 144,5,5 inches
Row 145,12,15 inches
Row 146,15,15 inches
Row 147,13,15 inches
Row 148,12,15 inches
Row 149,8,10 inches
Row 150,14,15 inches
