Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,10,10 inches
Row 3,15,15 inches
Row 4,11,15 inches
Row 5,14,15 inches
Row 6,5,5 inches
Row 7,13,15 inches
Row 8,6,10 inches
Row 9,7,10 inches
Row 10,10,10 inches
Row 11,9,10 inches
Row 12,7,10 inches
Row 13,6,10 inches
Row 14,13,15 inches
Row 15,8,10 inches
Row 16,5,5 inches
Row 17,13,15 inches
Row 18,14,15 inches
Row 19,13,15 inches
Row 20,12,15 inches
Row 21,6,10 inches
Row 22,11,15 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,7,10 inches
Row 26,14,15 inches
Row 27,7,10 inches
Row 28,6,10 inches
Row 29,7,10 inches
Row 30,12,15 inches
Row 31,10,10 inches
Row 32,8,10 inches
Row 33,6,10 inches
Row 34,12,15 inches
Row 35,15,15 inches
Row 36,13,15 inches
Row 37,6,10 inches
Row 38,11,15 inches
Row 39,11,15 inches
Row 40,9,10 inches
Row 41,6,10 inches
Row 42,12,15 inches
Row 43,8,10 inches
Row 44,11,15 inches
Row 45,11,15 inches
Row 46,10,10 inches
Row 47,5,5 inches
Row 48,9,10 inches
Row 49,7,10 inches
Row 50,13,15 inches
Row 51,7,10 inches
Row 52,6,10 inches
Row 53,14,15 inches
Row 54,5,5 inches
Row 55,8,10 inches
Row 56,11,15 inches
Row 57,7,10 inches
Row 58,13,15 inches
Row 59,6,10 inches
Row 60,12,15 inches
Row 61,13,15 inches
Row 62,8,10 inches
Row 63,11,15 inches
Row 64,13,15 inches
Row 65,12,15 inches
Row 66,6,10 inches
Row 67,15,15 inches
Row 68,5,5 inches
Row 69,5,5 inches
Row 70,6,10 inches
Row 71,7,10 inches
Row 72,12,15 inches
Row 73,15,15 inches
Row 74,10,10 inches
Row 75,9,10 inches
Row 76,7,10 inches
Row 77,8,10 inches
Row 78,15,15 inches
Row 79,13,15 inches
Row 80,6,10 inches
Row 81,13,15 inches
Row 82,10,10 inches
Row 83,12,15 inches
Row 84,8,10 inches
Row 85,9,10 inches
Row 86,7,10 inches
Row 87,15,15 inches
Row 88,13,15 inches
Row 89,9,10 inches
Row 90,5,5 inches
Row 91,13,15 inches
Row 92,11,15 inches
Row 93,14,15 inches
Row 94,15,15 inches
Row 95,10,10 inches
Row 96,12,15 inches
Row 97,9,10 inches
Row 98,5,5 inches
Row 99,13,15 inches
Row 100,12,15 inches
Row 101,12,15 inches
Row 102,9,10 inches
Row 103,6,10 inches
Row 104,6,10 inches
Row 105,10,10 inches
Row 106,10,10 inches
Row 107,14,15 inches
Row 108,15,15 inches
Row 109,13,15 inches
Row 110,10,10 inches
Row 111,13,15 inches
Row 112,5,5 inches
Row 113,9,10 inches
Row 114,11,15 inches
Row 115,8,10 inches
Row 116,9,10 inches
Row 117,11,15 inches
Row 118,9,10 inches
Row 119,8,10 inches
Row 120,8,10 inches
Row 121,9,10 inches
Row 122,14,15 inches
Row 123,6,10 inches
Row 124,13,15 inches
Row 125,14,15 inches
Row 126,13,15 inches
Row 127,8,10 inches
Row 128,5,5 inches
Row 129,10,10 inches
