Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,5,5 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,14,15 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,10,10 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,5,5 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,5,5 inches,15 inches
Row 22,15,15 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,10,10 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,8,10 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,8,10 inches,15 inches
Row 30,7,10 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,7,10 inches,15 inches
Row 35,7,10 inches,15 inches
Row 36,13,15 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,13,15 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,6,10 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,11,15 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,5,5 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,12,15 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,7,10 inches,15 inches
Row 70,7,10 inches,15 inches
Row 71,15,15 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,5,5 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,11,15 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,6,10 inches,15 inches
Row 81,6,10 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,6,10 inches,15 inches
Row 87,7,10 inches,15 inches
Row 88,9,10 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,7,10 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,5,5 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,14,15 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,12,15 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,8,10 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,6,10 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,9,10 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,8,10 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,7,10 inches,15 inches
Row 120,5,5 inches,15 inches
Row 121,12,15 inches,15 inches
Row 122,5,5 inches,15 inches
Row 123,8,10 inches,15 inches
Row 124,11,15 inches,15 inches
