Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,14,15 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,8,10 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,9,10 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,7,10 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,11,15 inches,15 inches
Row 21,15,15 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,14,15 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,13,15 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,13,15 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,8,10 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,5,5 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,6,10 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,9,10 inches,15 inches
Row 72,9,10 inches,15 inches
Row 73,10,10 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,7,10 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,11,15 inches,15 inches
Row 91,7,10 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,11,15 inches,15 inches
Row 95,13,15 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,5,5 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,14,15 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,14,15 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,11,15 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,5,5 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,8,10 inches,15 inches
Row 114,13,15 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,15,15 inches,15 inches
Row 117,14,15 inches,15 inches
Row 118,5,5 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,5,5 inches,15 inches
Row 121,13,15 inches,15 inches
Row 122,12,15 inches,15 inches
Row 123,7,10 inches,15 inches
Row 124,11,15 inches,15 inches
Row 125,7,10 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,10,10 inches,15 inches
Row 128,5,5 inches,15 inches
Row 129,7,10 inches,15 inches
Row 130,5,5 inches,15 inches
Row 131,8,10 inches,15 inches
Row 132,12,15 inches,15 inches
Row 133,10,10 inches,15 inches
Row 134,14,15 inches,15 inches
Row 135,6,10 inches,15 inches
Row 136,9,10 inches,15 inches
Row 137,6,10 inches,15 inches
Row 138,10,10 inches,15 inches
Row 139,14,15 inches,15 inches
Row 140,12,15 inches,15 inches
Row 141,15,15 inches,15 inches
Row 142,10,10 inches,15 inches
Row 143,11,15 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,7,10 inches,15 inches
Row 146,14,15 inches,15 inches
Row 147,5,5 inches,15 inches
Row 148,13,15 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,13,15 inches,15 inches
Row 151,7,10 inches,15 inches
Row 152,12,15 inches,15 inches
Row 153,11,15 inches,15 inches
