Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,11,15 inches,15 inches
Row 7,7,10 inches,15 inches
Row 8,12,15 inches,15 inches
Row 9,14,15 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,15,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,7,10 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,7,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,6,10 inches,15 inches
Row 25,9,10 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,7,10 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,9,10 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,8,10 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,7,10 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,6,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,7,10 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,7,10 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,5,5 inches,15 inches
Row 60,6,10 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,15,15 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,10,10 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,11,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,14,15 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,5,5 inches,15 inches
Row 80,14,15 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,9,10 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,15,15 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,9,10 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,8,10 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,5,5 inches,15 inches
Row 101,10,10 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,8,10 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,10,10 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,15,15 inches,15 inches
Row 111,6,10 inches,15 inches
Row 112,12,15 inches,15 inches
Row 113,6,10 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,9,10 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,9,10 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,14,15 inches,15 inches
Row 121,6,10 inches,15 inches
Row 122,8,10 inches,15 inches
Row 123,12,15 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,8,10 inches,15 inches
Row 126,9,10 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,14,15 inches,15 inches
Row 129,7,10 inches,15 inches
Row 130,5,5 inches,15 inches
Row 131,10,10 inches,15 inches
Row 132,6,10 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,12,15 inches,15 inches
Row 135,7,10 inches,15 inches
Row 136,10,10 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,15,15 inches,15 inches
Row 139,9,10 inches,15 inches
Row 140,8,10 inches,15 inches
Row 141,13,15 inches,15 inches
Row 142,12,15 inches,15 inches
Row 143,15,15 inches,15 inches
Row 144,13,15 inches,15 inches
Row 145,10,10 inches,15 inches
Row 146,5,5 inches,15 inches
Row 147,10,10 inches,15 inches
Row 148,6,10 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,12,15 inches,15 inches
Row 151,13,15 inches,15 inches
Row 152,11,15 inches,15 inches
Row 153,7,10 inches,15 inches
Row 154,8,10 inches,15 inches
Row 155,11,15 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,8,10 inches,15 inches
Row 158,6,10 inches,15 inches
Row 159,12,15 inches,15 inches
Row 160,5,5 inches,15 inches
Row 161,10,10 inches,15 inches
Row 162,14,15 inches,15 inches
Row 163,8,10 inches,15 inches
Row 164,10,10 inches,15 inches
Row 165,9,10 inches,15 inches
Row 166,13,15 inches,15 inches
Row 167,7,10 inches,15 inches
Row 168,14,15 inches,15 inches
Row 169,8,10 inches,15 inches
Row 170,13,15 inches,15 inches
Row 171,13,15 inches,15 inches
Row 172,5,5 inches,15 inches
Row 173,10,10 inches,15 inches
Row 174,11,15 inches,15 inches
Row 175,9,10 inches,15 inches
Row 176,8,10 inches,15 inches
Row 177,5,5 inches,15 inches
Row 178,11,15 inches,15 inches
Row 179,15,15 inches,15 inches
Row 180,14,15 inches,15 inches
Row 181,10,10 inches,15 inches
Row 182,6,10 inches,15 inches
Row 183,15,15 inches,15 inches
Row 184,14,15 inches,15 inches
Row 185,5,5 inches,15 inches
Row 186,14,15 inches,15 inches
