Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,11,15 inches,15 inches
Row 6,13,15 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,15,15 inches,15 inches
Row 10,7,10 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,8,10 inches,15 inches
Row 13,12,15 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,15,15 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,15,15 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,11,15 inches,15 inches
Row 25,9,10 inches,15 inches
Row 26,10,10 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,10,10 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,14,15 inches,15 inches
Row 33,15,15 inches,15 inches
Row 34,7,10 inches,15 inches
Row 35,13,15 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,7,10 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,13,15 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,12,15 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,13,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,6,10 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,11,15 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,10,10 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,10,10 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,9,10 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,14,15 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,7,10 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,8,10 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,15,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,12,15 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,8,10 inches,15 inches
