Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,7,10 inches
Row 3,5,5 inches
Row 4,14,15 inches
Row 5,6,10 inches
Row 6,6,10 inches
Row 7,10,10 inches
Row 8,5,5 inches
Row 9,13,15 inches
Row 10,15,15 inches
Row 11,14,15 inches
Row 12,14,15 inches
Row 13,9,10 inches
Row 14,15,15 inches
Row 15,12,15 inches
Row 16,8,10 inches
Row 17,14,15 inches
Row 18,7,10 inches
Row 19,15,15 inches
Row 20,9,10 inches
Row 21,12,15 inches
Row 22,11,15 inches
Row 23,13,15 inches
Row 24,15,15 inches
Row 25,6,10 inches
Row 26,9,10 inches
Row 27,14,15 inches
Row 28,9,10 inches
Row 29,8,10 inches
Row 30,6,10 inches
Row 31,12,15 inches
Row 32,5,5 inches
Row 33,6,10 inches
Row 34,7,10 inches
Row 35,9,10 inches
Row 36,10,10 inches
Row 37,5,5 inches
Row 38,7,10 inches
Row 39,13,15 inches
Row 40,7,10 inches
Row 41,8,10 inches
Row 42,8,10 inches
Row 43,14,15 inches
Row 44,13,15 inches
Row 45,8,10 inches
Row 46,8,10 inches
Row 47,14,15 inches
Row 48,7,10 inches
Row 49,11,15 inches
Row 50,9,10 inches
Row 51,5,5 inches
Row 52,13,15 inches
Row 53,9,10 inches
Row 54,13,15 inches
Row 55,14,15 inches
Row 56,13,15 inches
Row 57,9,10 inches
Row 58,15,15 inches
Row 59,13,15 inches
Row 60,6,10 inches
Row 61,5,5 inches
Row 62,7,10 inches
Row 63,10,10 inches
Row 64,13,15 inches
Row 65,13,15 inches
Row 66,7,10 inches
Row 67,14,15 inches
Row 68,9,10 inches
Row 69,10,10 inches
Row 70,10,10 inches
Row 71,15,15 inches
Row 72,5,5 inches
Row 73,14,15 inches
Row 74,9,10 inches
Row 75,9,10 inches
Row 76,13,15 inches
Row 77,5,5 inches
Row 78,15,15 inches
Row 79,7,10 inches
Row 80,5,5 inches
Row 81,8,10 inches
Row 82,7,10 inches
Row 83,9,10 inches
Row 84,8,10 inches
Row 85,11,15 inches
Row 86,5,5 inches
Row 87,5,5 inches
Row 88,10,10 inches
Row 89,14,15 inches
Row 90,15,15 inches
Row 91,7,10 inches
Row 92,14,15 inches
Row 93,15,15 inches
Row 94,5,5 inches
Row 95,9,10 inches
Row 96,11,15 inches
Row 97,12,15 inches
Row 98,13,15 inches
Row 99,11,15 inches
Row 100,10,10 inches
Row 101,9,10 inches
Row 102,8,10 inches
Row 103,15,15 inches
Row 104,14,15 inches
Row 105,12,15 inches
Row 106,14,15 inches
Row 107,12,15 inches
Row 108,15,15 inches
Row 109,6,10 inches
Row 110,11,15 inches
Row 111,11,15 inches
Row 112,11,15 inches
Row 113,8,10 inches
Row 114,9,10 inches
Row 115,6,10 inches
Row 116,5,5 inches
Row 117,8,10 inches
Row 118,15,15 inches
Row 119,14,15 inches
Row 120,11,15 inches
Row 121,13,15 inches
Row 122,5,5 inches
Row 123,8,10 inches
Row 124,9,10 inches
Row 125,7,10 inches
Row 126,10,10 inches
Row 127,12,15 inches
Row 128,11,15 inches
Row 129,7,10 inches
Row 130,5,5 inches
Row 131,5,5 inches
Row 132,5,5 inches
Row 133,10,10 inches
Row 134,8,10 inches
Row 135,10,10 inches
Row 136,10,10 inches
Row 137,10,10 inches
Row 138,15,15 inches
Row 139,5,5 inches
Row 140,7,10 inches
Row 141,12,15 inches
Row 142,11,15 inches
Row 143,9,10 inches
Row 144,13,15 inches
Row 145,9,10 inches
Row 146,5,5 inches
Row 147,15,15 inches
Row 148,11,15 inches
Row 149,14,15 inches
Row 150,15,15 inches
Row 151,15,15 inches
Row 152,6,10 inches
Row 153,13,15 inches
Row 154,5,5 inches
Row 155,5,5 inches
Row 156,7,10 inches
Row 157,9,10 inches
Row 158,10,10 inches
Row 159,6,10 inches
Row 160,6,10 inches
Row 161,6,10 inches
Row 162,5,5 inches
Row 163,8,10 inches
