Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,15,15 inches
Row 3,9,10 inches
Row 4,9,10 inches
Row 5,15,15 inches
Row 6,12,15 inches
Row 7,5,5 inches
Row 8,10,10 inches
Row 9,12,15 inches
Row 10,9,10 inches
Row 11,15,15 inches
Row 12,8,10 inches
Row 13,13,15 inches
Row 14,8,10 inches
Row 15,8,10 inches
Row 16,8,10 inches
Row 17,9,10 inches
Row 18,14,15 inches
Row 19,11,15 inches
Row 20,14,15 inches
Row 21,5,5 inches
Row 22,14,15 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,6,10 inches
Row 26,7,10 inches
Row 27,15,15 inches
Row 28,13,15 inches
Row 29,10,10 inches
Row 30,10,10 inches
Row 31,7,10 inches
Row 32,10,10 inches
Row 33,7,10 inches
Row 34,15,15 inches
Row 35,5,5 inches
Row 36,12,15 inches
Row 37,13,15 inches
Row 38,12,15 inches
Row 39,10,10 inches
Row 40,15,15 inches
Row 41,6,10 inches
Row 42,12,15 inches
Row 43,7,10 inches
Row 44,15,15 inches
Row 45,11,15 inches
Row 46,14,15 inches
Row 47,11,15 inches
Row 48,11,15 inches
Row 49,14,15 inches
Row 50,14,15 inches
Row 51,7,10 inches
Row 52,12,15 inches
Row 53,7,10 inches
Row 54,11,15 inches
Row 55,13,15 inches
Row 56,7,10 inches
Row 57,13,15 inches
Row 58,8,10 inches
Row 59,14,15 inches
Row 60,10,10 inches
Row 61,15,15 inches
Row 62,14,15 inches
Row 63,11,15 inches
Row 64,15,15 inches
Row 65,5,5 inches
Row 66,9,10 inches
Row 67,8,10 inches
Row 68,9,10 inches
Row 69,5,5 inches
Row 70,7,10 inches
Row 71,12,15 inches
Row 72,11,15 inches
Row 73,5,5 inches
Row 74,10,10 inches
Row 75,7,10 inches
Row 76,5,5 inches
Row 77,12,15 inches
Row 78,14,15 inches
Row 79,9,10 inches
Row 80,8,10 inches
Row 81,7,10 inches
Row 82,15,15 inches
Row 83,13,15 inches
Row 84,7,10 inches
Row 85,10,10 inches
Row 86,10,10 inches
Row 87,5,5 inches
Row 88,5,5 inches
Row 89,9,10 inches
Row 90,5,5 inches
Row 91,10,10 inches
Row 92,15,15 inches
Row 93,7,10 inches
Row 94,15,15 inches
Row 95,12,15 inches
Row 96,15,15 inches
Row 97,14,15 inches
Row 98,13,15 inches
Row 99,8,10 inches
Row 100,13,15 inches
Row 101,15,15 inches
Row 102,14,15 inches
Row 103,13,15 inches
Row 104,7,10 inches
Row 105,11,15 inches
Row 106,8,10 inches
Row 107,8,10 inches
Row 108,15,15 inches
Row 109,8,10 inches
Row 110,11,15 inches
Row 111,7,10 inches
Row 112,12,15 inches
Row 113,9,10 inches
Row 114,15,15 inches
Row 115,11,15 inches
Row 116,7,10 inches
Row 117,13,15 inches
Row 118,13,15 inches
Row 119,9,10 inches
Row 120,14,15 inches
Row 121,7,10 inches
Row 122,6,10 inches
Row 123,5,5 inches
Row 124,8,10 inches
Row 125,6,10 inches
Row 126,10,10 inches
Row 127,12,15 inches
Row 128,11,15 inches
Row 129,13,15 inches
Row 130,7,10 inches
Row 131,8,10 inches
Row 132,11,15 inches
Row 133,6,10 inches
Row 134,15,15 inches
Row 135,13,15 inches
Row 136,15,15 inches
Row 137,6,10 inches
Row 138,7,10 inches
Row 139,5,5 inches
Row 140,13,15 inches
Row 141,7,10 inches
Row 142,5,5 inches
Row 143,9,10 inches
Row 144,11,15 inches
Row 145,5,5 inches
Row 146,11,15 inches
Row 147,12,15 inches
Row 148,10,10 inches
Row 149,5,5 inches
Row 150,14,15 inches
