Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,6,10 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,15,15 inches,15 inches
Row 13,11,15 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,7,10 inches,15 inches
Row 19,15,15 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,11,15 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,8,10 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,6,10 inches,15 inches
Row 43,11,15 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,14,15 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,5,5 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,15,15 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,12,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,10,10 inches,15 inches
Row 83,7,10 inches,15 inches
Row 84,9,10 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,7,10 inches,15 inches
Row 89,6,10 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,6,10 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,9,10 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,11,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,8,10 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,10,10 inches,15 inches
