Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,14,15 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,15,15 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,7,10 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,14,15 inches,15 inches
Row 43,6,10 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,9,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,14,15 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,12,15 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,13,15 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,12,15 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,7,10 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,11,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,6,10 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,10,10 inches,15 inches
Row 83,6,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,8,10 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,10,10 inches,15 inches
Row 89,13,15 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,14,15 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,10,10 inches,15 inches
Row 96,9,10 inches,15 inches
Row 97,13,15 inches,15 inches
Row 98,11,15 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,11,15 inches,15 inches
Row 101,10,10 inches,15 inches
Row 102,5,5 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,7,10 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,6,10 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,14,15 inches,15 inches
Row 110,9,10 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,12,15 inches,15 inches
Row 114,15,15 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,12,15 inches,15 inches
Row 117,11,15 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,12,15 inches,15 inches
Row 120,10,10 inches,15 inches
Row 121,14,15 inches,15 inches
Row 122,10,10 inches,15 inches
Row 123,13,15 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,10,10 inches,15 inches
Row 126,10,10 inches,15 inches
Row 127,5,5 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,7,10 inches,15 inches
Row 130,5,5 inches,15 inches
Row 131,8,10 inches,15 inches
Row 132,15,15 inches,15 inches
Row 133,5,5 inches,15 inches
Row 134,14,15 inches,15 inches
Row 135,5,5 inches,15 inches
Row 136,15,15 inches,15 inches
Row 137,9,10 inches,15 inches
Row 138,15,15 inches,15 inches
Row 139,10,10 inches,15 inches
Row 140,7,10 inches,15 inches
Row 141,7,10 inches,15 inches
Row 142,14,15 inches,15 inches
Row 143,11,15 inches,15 inches
Row 144,6,10 inches,15 inches
Row 145,12,15 inches,15 inches
Row 146,7,10 inches,15 inches
Row 147,13,15 inches,15 inches
Row 148,13,15 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,8,10 inches,15 inches
Row 151,7,10 inches,15 inches
Row 152,9,10 inches,15 inches
Row 153,10,10 inches,15 inches
Row 154,10,10 inches,15 inches
Row 155,5,5 inches,15 inches
Row 156,10,10 inches,15 inches
Row 157,8,10 inches,15 inches
Row 158,11,15 inches,15 inches
Row 159,14,15 inches,15 inches
Row 160,11,15 inches,15 inches
Row 161,15,15 inches,15 inches
Row 162,8,10 inches,15 inches
Row 163,6,10 inches,15 inches
Row 164,12,15 inches,15 inches
Row 165,9,10 inches,15 inches
Row 166,14,15 inches,15 inches
Row 167,12,15 inches,15 inches
Row 168,6,10 inches,15 inches
Row 169,13,15 inches,15 inches
Row 170,7,10 inches,15 inches
Row 171,5,5 inches,15 inches
Row 172,9,10 inches,15 inches
Row 173,13,15 inches,15 inches
Row 174,9,10 inches,15 inches
Row 175,6,10 inches,15 inches
Row 176,7,10 inches,15 inches
Row 177,14,15 inches,15 inches
Row 178,12,15 inches,15 inches
Row 179,14,15 inches,15 inches
Row 180,9,10 inches,15 inches
Row 181,12,15 inches,15 inches
Row 182,6,10 inches,15 inches
Row 183,11,15 inches,15 inches
Row 184,12,15 inches,15 inches
Row 185,5,5 inches,15 inches
Row 186,9,10 inches,15 inches
Row 187,5,5 inches,15 inches
Row 188,13,15 inches,15 inches
Row 189,11,15 inches,15 inches
Row 190,8,10 inches,15 inches
Row 191,7,10 inches,15 inches
Row 192,5,5 inches,15 inches
Row 193,5,5 inches,15 inches
Row 194,15,15 inches,15 inches
Row 195,9,10 inches,15 inches
Row 196,7,10 inches,15 inches
Row 197,14,15 inches,15 inches
Row 198,13,15 inches,15 inches
Row 199,5,5 inches,15 inches
