Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,11,15 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,14,15 inches,15 inches
Row 5,11,15 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,15,15 inches,15 inches
Row 15,14,15 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,15,15 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,13,15 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,15,15 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,15,15 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,7,10 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,13,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,8,10 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,14,15 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,12,15 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,9,10 inches,15 inches
Row 68,7,10 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,5,5 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,11,15 inches,15 inches
Row 81,8,10 inches,15 inches
Row 82,10,10 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,7,10 inches,15 inches
Row 85,11,15 inches,15 inches
Row 86,8,10 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,7,10 inches,15 inches
Row 90,5,5 inches,15 inches
Row 91,7,10 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,15,15 inches,15 inches
Row 99,14,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,6,10 inches,15 inches
Row 104,7,10 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,15,15 inches,15 inches
Row 107,10,10 inches,15 inches
Row 108,8,10 inches,15 inches
