Row,Number of Houses,Pipe Size,pipe_size
Row 1,13,15 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,5,5 inches,15 inches
Row 5,13,15 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,7,10 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,15,15 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,10,10 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,5,5 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,11,15 inches,15 inches
Row 29,10,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,10,10 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,11,15 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,5,5 inches,15 inches
Row 53,12,15 inches,15 inches
Row 54,14,15 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,11,15 inches,15 inches
Row 62,7,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,7,10 inches,15 inches
Row 67,6,10 inches,15 inches
Row 68,7,10 inches,15 inches
Row 69,7,10 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,9,10 inches,15 inches
Row 82,5,5 inches,15 inches
Row 83,8,10 inches,15 inches
Row 84,5,5 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,11,15 inches,15 inches
Row 91,8,10 inches,15 inches
Row 92,14,15 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,10,10 inches,15 inches
Row 100,12,15 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,5,5 inches,15 inches
Row 103,12,15 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,10,10 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,5,5 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,6,10 inches,15 inches
Row 113,5,5 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,14,15 inches,15 inches
Row 116,9,10 inches,15 inches
Row 117,15,15 inches,15 inches
Row 118,8,10 inches,15 inches
Row 119,5,5 inches,15 inches
Row 120,8,10 inches,15 inches
Row 121,7,10 inches,15 inches
Row 122,14,15 inches,15 inches
Row 123,5,5 inches,15 inches
Row 124,9,10 inches,15 inches
Row 125,5,5 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,7,10 inches,15 inches
Row 129,8,10 inches,15 inches
Row 130,8,10 inches,15 inches
Row 131,12,15 inches,15 inches
Row 132,8,10 inches,15 inches
Row 133,14,15 inches,15 inches
Row 134,9,10 inches,15 inches
Row 135,7,10 inches,15 inches
Row 136,5,5 inches,15 inches
Row 137,7,10 inches,15 inches
Row 138,9,10 inches,15 inches
Row 139,9,10 inches,15 inches
Row 140,14,15 inches,15 inches
