Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,7,10 inches
Row 3,9,10 inches
Row 4,8,10 inches
Row 5,7,10 inches
Row 6,7,10 inches
Row 7,6,10 inches
Row 8,6,10 inches
Row 9,6,10 inches
Row 10,13,15 inches
Row 11,10,10 inches
Row 12,5,5 inches
Row 13,8,10 inches
Row 14,5,5 inches
Row 15,9,10 inches
Row 16,13,15 inches
Row 17,9,10 inches
Row 18,6,10 inches
Row 19,7,10 inches
Row 20,5,5 inches
Row 21,5,5 inches
Row 22,13,15 inches
Row 23,11,15 inches
Row 24,14,15 inches
Row 25,13,15 inches
Row 26,8,10 inches
Row 27,12,15 inches
Row 28,11,15 inches
Row 29,5,5 inches
Row 30,9,10 inches
Row 31,6,10 inches
Row 32,8,10 inches
Row 33,10,10 inches
Row 34,6,10 inches
Row 35,8,10 inches
Row 36,14,15 inches
Row 37,5,5 inches
Row 38,6,10 inches
Row 39,7,10 inches
Row 40,9,10 inches
Row 41,9,10 inches
Row 42,11,15 inches
Row 43,12,15 inches
Row 44,13,15 inches
Row 45,15,15 inches
Row 46,15,15 inches
Row 47,5,5 inches
Row 48,12,15 inches
Row 49,7,10 inches
Row 50,15,15 inches
Row 51,15,15 inches
Row 52,9,10 inches
Row 53,12,15 inches
Row 54,7,10 inches
Row 55,5,5 inches
Row 56,7,10 inches
Row 57,6,10 inches
Row 58,10,10 inches
Row 59,14,15 inches
Row 60,6,10 inches
Row 61,14,15 inches
Row 62,13,15 inches
Row 63,15,15 inches
Row 64,15,15 inches
Row 65,11,15 inches
Row 66,15,15 inches
Row 67,6,10 inches
Row 68,6,10 inches
Row 69,15,15 inches
Row 70,5,5 inches
Row 71,9,10 inches
Row 72,9,10 inches
Row 73,12,15 inches
Row 74,9,10 inches
Row 75,8,10 inches
Row 76,12,15 inches
Row 77,9,10 inches
Row 78,13,15 inches
Row 79,9,10 inches
Row 80,12,15 inches
Row 81,11,15 inches
Row 82,14,15 inches
Row 83,8,10 inches
Row 84,13,15 inches
Row 85,13,15 inches
Row 86,11,15 inches
Row 87,6,10 inches
Row 88,14,15 inches
Row 89,13,15 inches
Row 90,12,15 inches
Row 91,8,10 inches
Row 92,6,10 inches
Row 93,7,10 inches
Row 94,6,10 inches
Row 95,6,10 inches
Row 96,6,10 inches
Row 97,11,15 inches
Row 98,13,15 inches
Row 99,9,10 inches
Row 100,9,10 inches
Row 101,6,10 inches
Row 102,12,15 inches
Row 103,12,15 inches
Row 104,12,15 inches
Row 105,7,10 inches
Row 106,15,15 inches
Row 107,6,10 inches
Row 108,7,10 inches
Row 109,8,10 inches
Row 110,8,10 inches
Row 111,7,10 inches
Row 112,10,10 inches
Row 113,14,15 inches
Row 114,8,10 inches
Row 115,9,10 inches
