Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,10,10 inches
Row 3,8,10 inches
Row 4,8,10 inches
Row 5,14,15 inches
Row 6,13,15 inches
Row 7,13,15 inches
Row 8,13,15 inches
Row 9,6,10 inches
Row 10,10,10 inches
Row 11,13,15 inches
Row 12,12,15 inches
Row 13,15,15 inches
Row 14,10,10 inches
Row 15,7,10 inches
Row 16,9,10 inches
Row 17,15,15 inches
Row 18,13,15 inches
Row 19,9,10 inches
Row 20,14,15 inches
Row 21,7,10 inches
Row 22,14,15 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,6,10 inches
Row 26,11,15 inches
Row 27,13,15 inches
Row 28,5,5 inches
Row 29,8,10 inches
Row 30,13,15 inches
Row 31,14,15 inches
Row 32,9,10 inches
Row 33,15,15 inches
Row 34,10,10 inches
Row 35,6,10 inches
Row 36,11,15 inches
Row 37,10,10 inches
Row 38,6,10 inches
Row 39,7,10 inches
Row 40,5,5 inches
Row 41,9,10 inches
Row 42,11,15 inches
Row 43,8,10 inches
Row 44,10,10 inches
Row 45,12,15 inches
Row 46,9,10 inches
Row 47,7,10 inches
Row 48,9,10 inches
Row 49,8,10 inches
Row 50,14,15 inches
Row 51,11,15 inches
Row 52,10,10 inches
Row 53,12,15 inches
Row 54,11,15 inches
Row 55,14,15 inches
Row 56,13,15 inches
Row 57,9,10 inches
Row 58,15,15 inches
Row 59,7,10 inches
Row 60,10,10 inches
Row 61,12,15 inches
Row 62,6,10 inches
Row 63,10,10 inches
Row 64,13,15 inches
Row 65,14,15 inches
Row 66,14,15 inches
Row 67,8,10 inches
Row 68,7,10 inches
Row 69,11,15 inches
Row 70,10,10 inches
Row 71,9,10 inches
Row 72,8,10 inches
Row 73,6,10 inches
Row 74,9,10 inches
Row 75,5,5 inches
Row 76,5,5 inches
Row 77,9,10 inches
Row 78,9,10 inches
Row 79,5,5 inches
Row 80,9,10 inches
Row 81,14,15 inches
Row 82,15,15 inches
Row 83,10,10 inches
Row 84,9,10 inches
Row 85,6,10 inches
Row 86,10,10 inches
Row 87,9,10 inches
Row 88,5,5 inches
Row 89,7,10 inches
Row 90,6,10 inches
Row 91,15,15 inches
Row 92,10,10 inches
Row 93,5,5 inches
Row 94,5,5 inches
Row 95,10,10 inches
Row 96,9,10 inches
Row 97,8,10 inches
Row 98,15,15 inches
Row 99,5,5 inches
Row 100,12,15 inches
Row 101,14,15 inches
Row 102,14,15 inches
Row 103,5,5 inches
Row 104,15,15 inches
Row 105,13,15 inches
Row 106,9,10 inches
Row 107,14,15 inches
Row 108,7,10 inches
Row 109,5,5 inches
Row 110,9,10 inches
Row 111,13,15 inches
Row 112,12,15 inches
Row 113,8,10 inches
Row 114,10,10 inches
Row 115,10,10 inches
Row 116,11,15 inches
Row 117,6,10 inches
