Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,9,10 inches
Row 3,9,10 inches
Row 4,7,10 inches
Row 5,6,10 inches
Row 6,15,15 inches
Row 7,8,10 inches
Row 8,15,15 inches
Row 9,11,15 inches
Row 10,7,10 inches
Row 11,13,15 inches
Row 12,11,15 inches
Row 13,5,5 inches
Row 14,10,10 inches
Row 15,13,15 inches
Row 16,14,15 inches
Row 17,10,10 inches
Row 18,9,10 inches
Row 19,10,10 inches
Row 20,6,10 inches
Row 21,9,10 inches
Row 22,12,15 inches
Row 23,13,15 inches
Row 24,13,15 inches
Row 25,7,10 inches
Row 26,6,10 inches
Row 27,7,10 inches
Row 28,14,15 inches
Row 29,12,15 inches
Row 30,5,5 inches
Row 31,7,10 inches
Row 32,8,10 inches
Row 33,6,10 inches
Row 34,8,10 inches
Row 35,10,10 inches
Row 36,14,15 inches
Row 37,11,15 inches
Row 38,6,10 inches
Row 39,6,10 inches
Row 40,14,15 inches
Row 41,6,10 inches
Row 42,8,10 inches
Row 43,5,5 inches
Row 44,13,15 inches
Row 45,8,10 inches
Row 46,12,15 inches
Row 47,12,15 inches
Row 48,11,15 inches
Row 49,12,15 inches
Row 50,13,15 inches
Row 51,7,10 inches
Row 52,10,10 inches
Row 53,7,10 inches
Row 54,6,10 inches
Row 55,14,15 inches
Row 56,9,10 inches
Row 57,10,10 inches
Row 58,7,10 inches
Row 59,9,10 inches
Row 60,10,10 inches
Row 61,9,10 inches
Row 62,11,15 inches
Row 63,9,10 inches
Row 64,9,10 inches
Row 65,15,15 inches
Row 66,15,15 inches
Row 67,8,10 inches
Row 68,13,15 inches
Row 69,10,10 inches
Row 70,12,15 inches
Row 71,13,15 inches
Row 72,13,15 inches
Row 73,15,15 inches
Row 74,5,5 inches
Row 75,12,15 inches
Row 76,12,15 inches
Row 77,12,15 inches
Row 78,7,10 inches
Row 79,11,15 inches
Row 80,9,10 inches
Row 81,14,15 inches
Row 82,7,10 inches
Row 83,14,15 inches
Row 84,10,10 inches
Row 85,10,10 inches
Row 86,5,5 inches
Row 87,13,15 inches
Row 88,11,15 inches
Row 89,11,15 inches
Row 90,5,5 inches
Row 91,8,10 inches
Row 92,8,10 inches
Row 93,13,15 inches
Row 94,15,15 inches
Row 95,14,15 inches
Row 96,6,10 inches
Row 97,14,15 inches
Row 98,5,5 inches
Row 99,14,15 inches
Row 100,5,5 inches
Row 101,7,10 inches
Row 102,5,5 inches
Row 103,11,15 inches
Row 104,6,10 inches
Row 105,13,15 inches
Row 106,8,10 inches
Row 107,10,10 inches
Row 108,12,15 inches
Row 109,6,10 inches
Row 110,13,15 inches
Row 111,15,15 inches
Row 112,13,15 inches
Row 113,10,10 inches
Row 114,11,15 inches
Row 115,10,10 inches
Row 116,11,15 inches
Row 117,6,10 inches
Row 118,6,10 inches
Row 119,14,15 inches
Row 120,11,15 inches
Row 121,13,15 inches
Row 122,13,15 inches
Row 123,13,15 inches
Row 124,11,15 inches
Row 125,7,10 inches
Row 126,7,10 inches
Row 127,9,10 inches
Row 128,15,15 inches
Row 129,14,15 inches
Row 130,15,15 inches
Row 131,14,15 inches
Row 132,5,5 inches
Row 133,15,15 inches
Row 134,10,10 inches
Row 135,6,10 inches
Row 136,8,10 inches
Row 137,7,10 inches
Row 138,10,10 inches
Row 139,12,15 inches
Row 140,11,15 inches
Row 141,10,10 inches
Row 142,6,10 inches
Row 143,9,10 inches
Row 144,13,15 inches
Row 145,7,10 inches
Row 146,14,15 inches
Row 147,15,15 inches
Row 148,12,15 inches
Row 149,14,15 inches
Row 150,10,10 inches
Row 151,13,15 inches
Row 152,9,10 inches
Row 153,7,10 inches
Row 154,12,15 inches
Row 155,15,15 inches
Row 156,13,15 inches
Row 157,13,15 inches
Row 158,7,10 inches
Row 159,9,10 inches
Row 160,6,10 inches
Row 161,12,15 inches
Row 162,7,10 inches
Row 163,11,15 inches
Row 164,15,15 inches
Row 165,10,10 inches
Row 166,12,15 inches
Row 167,12,15 inches
Row 168,7,10 inches
Row 169,11,15 inches
Row 170,10,10 inches
Row 171,7,10 inches
Row 172,14,15 inches
Row 173,8,10 inches
Row 174,6,10 inches
Row 175,8,10 inches
Row 176,6,10 inches
