Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,15,15 inches
Row 3,7,10 inches
Row 4,8,10 inches
Row 5,13,15 inches
Row 6,7,10 inches
Row 7,12,15 inches
Row 8,5,5 inches
Row 9,6,10 inches
Row 10,5,5 inches
Row 11,10,10 inches
Row 12,6,10 inches
Row 13,7,10 inches
Row 14,11,15 inches
Row 15,15,15 inches
Row 16,10,10 inches
Row 17,6,10 inches
Row 18,10,10 inches
Row 19,10,10 inches
Row 20,10,10 inches
Row 21,7,10 inches
Row 22,10,10 inches
Row 23,14,15 inches
Row 24,12,15 inches
Row 25,11,15 inches
Row 26,9,10 inches
Row 27,5,5 inches
Row 28,8,10 inches
Row 29,11,15 inches
Row 30,11,15 inches
Row 31,11,15 inches
Row 32,12,15 inches
Row 33,12,15 inches
Row 34,7,10 inches
Row 35,6,10 inches
Row 36,14,15 inches
Row 37,15,15 inches
Row 38,6,10 inches
Row 39,7,10 inches
Row 40,13,15 inches
Row 41,13,15 inches
Row 42,15,15 inches
Row 43,15,15 inches
Row 44,5,5 inches
Row 45,8,10 inches
Row 46,7,10 inches
Row 47,15,15 inches
Row 48,5,5 inches
Row 49,12,15 inches
Row 50,14,15 inches
Row 51,12,15 inches
Row 52,11,15 inches
Row 53,11,15 inches
Row 54,10,10 inches
Row 55,12,15 inches
Row 56,10,10 inches
Row 57,6,10 inches
Row 58,11,15 inches
Row 59,5,5 inches
Row 60,10,10 inches
Row 61,8,10 inches
Row 62,13,15 inches
Row 63,5,5 inches
Row 64,15,15 inches
Row 65,11,15 inches
Row 66,10,10 inches
Row 67,13,15 inches
Row 68,7,10 inches
Row 69,13,15 inches
Row 70,15,15 inches
Row 71,15,15 inches
Row 72,5,5 inches
Row 73,8,10 inches
Row 74,6,10 inches
Row 75,7,10 inches
Row 76,13,15 inches
Row 77,11,15 inches
Row 78,5,5 inches
Row 79,10,10 inches
Row 80,12,15 inches
Row 81,14,15 inches
Row 82,9,10 inches
Row 83,13,15 inches
Row 84,5,5 inches
Row 85,10,10 inches
Row 86,9,10 inches
Row 87,12,15 inches
Row 88,8,10 inches
Row 89,8,10 inches
Row 90,8,10 inches
Row 91,9,10 inches
Row 92,7,10 inches
Row 93,10,10 inches
Row 94,13,15 inches
Row 95,10,10 inches
Row 96,15,15 inches
Row 97,12,15 inches
Row 98,5,5 inches
Row 99,12,15 inches
Row 100,5,5 inches
Row 101,9,10 inches
Row 102,12,15 inches
Row 103,12,15 inches
Row 104,15,15 inches
Row 105,9,10 inches
Row 106,5,5 inches
Row 107,7,10 inches
Row 108,11,15 inches
Row 109,15,15 inches
Row 110,15,15 inches
Row 111,5,5 inches
Row 112,15,15 inches
Row 113,9,10 inches
Row 114,5,5 inches
Row 115,10,10 inches
Row 116,6,10 inches
Row 117,14,15 inches
Row 118,6,10 inches
Row 119,11,15 inches
Row 120,6,10 inches
Row 121,15,15 inches
Row 122,10,10 inches
Row 123,12,15 inches
Row 124,5,5 inches
Row 125,14,15 inches
Row 126,9,10 inches
Row 127,12,15 inches
Row 128,5,5 inches
Row 129,12,15 inches
Row 130,13,15 inches
Row 131,12,15 inches
Row 132,14,15 inches
Row 133,9,10 inches
Row 134,11,15 inches
Row 135,5,5 inches
Row 136,11,15 inches
Row 137,10,10 inches
Row 138,13,15 inches
Row 139,7,10 inches
Row 140,12,15 inches
Row 141,14,15 inches
Row 142,7,10 inches
